qid,label_en,author_uuid,author,author_stated_as,author_series_ordinal,author_ref1_hash,author_ref1_referenceUrl,author_ref1_stated_in,author_ref1_retrieved_nodeId,author_ref1_retrieved_val,author_ref1_retrieved_prec
Q115690127,Scholars for the church: preparing seminary teachers,4CBFF7B5-DDA1-4834-AA5A-9D362F921435,Q63038665,Bonnie J Miller-McLemore,1,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,c631a989-fe3d-4529-9d92-122fb2154d2a,2022-12-13T00:00:00Z,11
Q115690129,"Returning to the ""mother's house"" : a feminist look at Orpah",DD6011B0-4A94-4E2A-A54F-C4FE349ED6C5,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,1458d5eb-ac9e-4d5e-9710-f5b089c8b9c2,2022-12-13T00:00:00Z,11
Q115690130,Essential books on marriage,34C48264-83E8-4204-98B7-AAA4F17C3A56,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,8100040e-0b66-40d7-bd6a-4351dfe38d72,2022-12-13T00:00:00Z,11
Q115690132,"Doing wrong, getting sick, and dying",468B2663-3DDB-42B4-AF25-E57A0C3422A4,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,729606a9-3d08-4755-a310-1955bce1baf2,2022-12-13T00:00:00Z,11
Q115690133,Representations of Motherhood,EAFD08FE-DD1A-4B47-A505-1B97D0DC93E4,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,8969fe12-04d1-4ec8-9c4e-8e77e399d5b9,2022-12-13T00:00:00Z,11
Q115690134,Myths and realities of mental illness,A42EC671-D364-4C32-9AD0-96B65EB5D9CD,Q63038665,Bonnie Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,5f20bd52-0a46-4251-b169-97a8ff40cc88,2022-12-13T00:00:00Z,11
Q115690135,Dying Well Against the Odds: Cultural and Religious Horizons,439AB42B-4B91-49F9-B391-E2BA04AF9BF4,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,7bde71fd-716c-4229-8308-9ba2ccd96444,2022-12-13T00:00:00Z,11
Q115690138,Christian theology in practice : discovering a discipline,F14649CC-6D80-47AC-B1CF-2668658F841A,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,608c3805-392a-418b-a26a-ca043b5569b8,2022-12-13T00:00:00Z,11
Q115690139,Children--where religion hits the road: why society needs religious views of children,EFD84C91-F7E2-4AA6-A4D8-AA6322AB96F3,Q63038665,Bonnie Miller-McLemore,,6f7f3e687ecd66edd402c8ec99b53ac975ada9ee,https://ir.vanderbilt.edu/handle/1803/8262,,ab5477b3-4cae-4757-bcc7-6d256fc0fc1d,2022-12-13T00:00:00Z,11
Q115690140,Leaving home,8806E138-3604-4AEC-A72F-FD767F497D7B,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,3b432e86-a37a-4ae6-80c2-6f968846b3bf,2022-12-13T00:00:00Z,11
Q115690504,‘A tale of two cities’: The evolution of the International Academy of Practical Theology,C0804C45-E45D-4886-B961-5C722A87481C,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,7631e3e5-fd12-4b52-b15c-b7ca1817fd43,2022-12-13T00:00:00Z,11
Q115690505,'This is my body': Christian wisdom on dying in an age of denial,383FDE60-B461-44DD-B7D2-7E4B43977AE1,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,3f99a246-1d8e-4841-9f58-7706e966bce4,2022-12-13T00:00:00Z,11
Q115690506,Trees and the “Unthought Known”: The Wisdom of the Nonhuman (or Do Humans “Have Shit for Brains”?),49B83932-9480-4DBF-B40D-E3EEDBFDC37C,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,2334607f-08c1-447e-bce0-3b5c5169a343,2022-12-13T00:00:00Z,11
Q115690507,Taken for granted? four ways to do church better,272B7A00-EE13-4083-9FC6-C6EED39E62CB,Q63038670,Mark Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,3116c1d1-3dda-4270-92e9-89e1a1165dec,2022-12-13T00:00:00Z,11
Q115690508,Twenty-two keys to being a minister without quitting or wishing for early retirement,1362CA5B-5549-49BA-B94E-A27EB33D0E74,Q63038670,Mark Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,d096ed95-9a95-4ec3-8cb8-ba28c0a97c00,2022-12-13T00:00:00Z,11
Q115690509,How to get along with your pastor,2CB1DB16-141D-487E-88F1-CAC75AC45940,Q63038670,Mark Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,36ca706c-e2a6-43ab-b54b-58404149da04,2022-12-13T00:00:00Z,11
Q115690510,Leadership in scarcity,A6CA9787-4150-4A76-89E1-3C2274C789F0,Q63038670,Mark Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,4d569716-f05d-40d6-bc4d-70e2c31d6ada,2022-12-13T00:00:00Z,11
Q115690511,"Revaluing ""self-care"" as a practice of ministry",84FD3598-C0A4-445D-BB5D-63395CAFE15E,Q63038670,Mark Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,2d173b6f-5a3f-48c4-a7c3-7f656d71079a,2022-12-13T00:00:00Z,11
Q115690512,Faltering Steps: Imagining Our Way Across the Seminary-Church Divide,5409ADFA-E843-4DF1-AC89-ACBA23B56D9D,Q63038670,Mark Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,824cd4bf-1c63-4447-b7e5-da9554c1a09d,2022-12-13T00:00:00Z,11
Q115690513,Ministry to Cancer Patients,0F3DF847-DE5C-4DFA-B6C7-F7440ED15323,Q63038670,Mark Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,d0e767e7-dd95-4281-8914-012b211bfdbb,2022-12-13T00:00:00Z,11
Q115690515,Funerals for Non-Members,2320FC46-4724-41C8-8ADA-038E458C5C4E,Q63038670,Mark Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,75b5499e-14d5-4af6-ab7c-5a7aa0d38e4f,2022-12-13T00:00:00Z,11
Q115690516,Start with Why: How Great Leaders Inspire Everyone to Take Action,C878DDA1-BB50-4739-BF44-7C721618A54C,Q63038670,Mark Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,721639e5-26e6-4c13-b655-adef08007f28,2022-12-13T00:00:00Z,11
Q115690517,Sacramental Life & Liturgy: Liturgy’s Prophetic Dimensions,EFA1DD34-33BD-483C-86C5-24DE924EF7A6,Q83505860,Bruce T Morrill,,08acc9c2a7680c2262ff9ae8cdbba53bbef7928e,http://ejournals.bc.edu/ojs/index.php/ctsa/article/view/4992,,d31e2524-095c-4ac8-b63d-27e569f2e1cc,2022-12-13T00:00:00Z,11
Q115690518,Theology and Suffering,AEC00835-7E1F-49A5-8B09-7C0A12984FF2,Q83505860,Bruce T Morrill,,32dfba1b7069b47f534e899f84f53c8502b0edab,http://ejournals.bc.edu/ojs/index.php/ctsa/article/view/4534,,aa8800d3-b1d5-4cd3-833b-647e2b1b0c64,2022-12-13T00:00:00Z,11
Q115690519,Sacramental and Liturgical Theology: The Communion Rite as Ecclesial Act,0CB06398-82B7-4E72-AB4E-FAA9007899BA,Q83505860,Bruce T Morrill,,eaa0cea4963a7e99868fba71587fa4865928c5c9,http://ejournals.bc.edu/ojs/index.php/ctsa/article/view/4365,,29a9ee51-a15c-47fa-9e0a-ff44116237ad,2022-12-13T00:00:00Z,11
Q115690590,Sacramental and Liturgical Theology: Practicing Liturgical Scholarship: Liturgical Theology as Vocation,AD6011AB-C5EB-4FC0-ACD0-221100BFAFD5,Q83505860,Bruce T Morrill,,1a026345529722d409718899f6ebd0ea825527f0,http://ejournals.bc.edu/ojs/index.php/ctsa/article/view/4609,,423a692c-2e9a-4154-a3f1-47bc946e39d2,2022-12-13T00:00:00Z,11
Q115690521,Sacramental-Liturgical Theology Since Vatican II: The Dialectic of Meaning and Performance,C172242D-B9EF-40A6-AEE2-572E9A1C2C25,Q83505860,Bruce T Morrill,,20fe491f0a412fdc400787a6794b4aa729fcbb77,http://ejournals.bc.edu/ojs/index.php/ctsa/article/view/2173,,f08276bf-7823-451d-ae1a-bb0f7c1b177f,2022-12-13T00:00:00Z,11
Q115690591,Sacramental and Liturgical Theology: The Significance of Bodily Resurrection for Sacramental and Liturgical Theology,AFD5E55B-D083-471D-926F-A6C6339E856C,Q83505860,Bruce T Morrill,,a599671b0022eb5e6824830197f978df0ceb8eb7,http://ejournals.bc.edu/ojs/index.php/ctsa/article/view/4709,,527c9e4b-4a02-4c59-8eed-4c50c3af4bbc,2022-12-13T00:00:00Z,11
Q115690592,Sacramental and Liturgical Theology: The Bishop as Steward of the Liturgy,BAA1E88F-F8E0-41F0-9EA1-C1BA788DC96D,Q83505860,Bruce T Morrill,,c2336ceb08308a0c2491135f3d7a34f98296fd40,http://ejournals.bc.edu/ojs/index.php/ctsa/article/view/4888,,03db0a16-9ad0-4cb1-98c8-2cc9a67cf45e,2022-12-13T00:00:00Z,11
Q115690524,Sacramental and Liturgical Theology: Locating Liturgy: Worship in Contexts,F6CCF703-1265-479B-9F78-449C53806017,Q83505860,Bruce T Morrill,,9eb7ccb3820b66a69b6582901f2b4982ca561375,http://ejournals.bc.edu/ojs/index.php/ctsa/article/view/4273,,11363788-5f1d-4820-8aea-9906a9d5fb62,2022-12-13T00:00:00Z,11
Q115690525,Sacramental and Liturgical Theology: Liturgy and Evangelization,E4D5BC8B-84BE-41B0-A33C-2B30A140CFD2,Q83505860,Bruce T Morrill,,21bbf478b09ee7fe5bbf531c1bad47248652c8a7,http://ejournals.bc.edu/ojs/index.php/ctsa/article/view/4505,,7de48218-9581-4107-8601-516e61c98e1f,2022-12-13T00:00:00Z,11
Q115690526,Sacramental and Liturgical Theology: Liturgical Signs of the Times,D64F6675-8BA6-4734-91D3-19BC1E357C56,Q83505860,Bruce T Morrill,,9332143bb56f061c235b1342052320df7c71980d,http://ejournals.bc.edu/ojs/index.php/ctsa/article/view/4559,,9c37fa18-8679-468e-b73a-fca9ad6df0cc,2022-12-13T00:00:00Z,11
Q115690527,Sacramental and Liturgical Theology: Eucharistic Theology for the 21st Century,FE9872B8-D904-47D8-8DC4-28C59D2F0D25,Q83505860,Bruce T Morrill,,48f86683e1a1d146e0a218851e35c759ef2b004e,http://ejournals.bc.edu/ojs/index.php/ctsa/article/view/4227,,a865b1ba-22ca-4bde-a1df-02174069dbcf,2022-12-13T00:00:00Z,11
Q115690529,Sacramental and Liturgical Theology: Catholic Liturgy and Public Life,29A17FEE-A198-4254-8E83-7743DDF390DE,Q83505860,Bruce T Morrill,,34b298c983437216a54fa2692b21fb64a6993a3a,http://ejournals.bc.edu/ojs/index.php/ctsa/article/view/4429,,3ea0b933-d0b2-4035-965c-c13b1bdefc28,2022-12-13T00:00:00Z,11
Q115690533,Toward a theology of the body,16736574-E376-4866-88F3-4EFE37EBF5BE,Q83505860,Bruce T Morrill,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,7cf3f495-231a-4346-bdd7-8ff1fc67539e,2022-12-13T00:00:00Z,11
Q115690534,"The journals of Father Alexander Schmemann, 1973-1983",DDA4F650-1217-4AB9-844A-D12E6584C65A,Q83505860,Bruce T Morrill,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,4d345384-fe73-4a31-b0f4-a31a0ab19369,2022-12-13T00:00:00Z,11
Q115690535,Worship seeking understanding: windows into Christian practice,DC8C5BDD-BDAD-4A77-A136-70E095725545,Q83505860,Bruce T Morrill,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,a0d7a8e2-bad8-4bb0-8485-8d0c7125e9bb,2022-12-13T00:00:00Z,11
Q115690537,Political worship: ethics for Christian citizens,5F3884F7-918F-4DA9-9F22-329583F085AA,Q83505860,Bruce T Morrill,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,3a1dd8b3-bce3-48ce-8535-ea876a6cf362,2022-12-13T00:00:00Z,11
Q115690538,Christian symbol and ritual: an introduction,049752DD-13D2-4FC6-9A4B-BDEAEF2CBB78,Q83505860,Bruce T Morrill,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,db538155-4d94-43e0-a0ce-c30b5895eb32,2022-12-13T00:00:00Z,11
Q115690539,"Meeting mystery: liturgy, worship, sacraments",5A43A2AC-F25C-417E-888D-A8FC10F70367,Q83505860,Bruce T Morrill,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,32b7f065-8556-4198-b877-4717e91babac,2022-12-13T00:00:00Z,11
Q115690540,Immersed in the life of God: the healing resources of the Christian faith: essays in honor of William J. Abraham,D6C5DADD-D2EE-4572-BB33-BFE217D131C6,Q83505860,Bruce T Morrill,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,b7e87c82-1e23-4fdb-a640-ee2ad88f1d1c,2022-12-13T00:00:00Z,11
Q115690541,"Interruptions: mysticism, politics, and theology in the work of Johann Baptist Metz",CA407C9C-3EBB-4AD0-90D3-C5BBC61550BB,Q83505860,Bruce T Morrill,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,7fac2299-c15e-47a7-b9eb-317eaf9405ec,2022-12-13T00:00:00Z,11
Q115690542,Sacramental orders,08203059-0A28-4DEA-AC62-6CC39A78C9D5,Q83505860,Bruce T Morrill,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,5b3cc09e-f3f8-4a05-bf63-ebe0099f66d9,2022-12-13T00:00:00Z,11
Q115690543,Breath of life: a theology of the creator spirit,0FA7FF05-1F74-441C-9426-12A3B2057993,Q83505860,Bruce T Morrill,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,c03a283a-1a14-4c7c-9d39-a0dd592f5692,2022-12-13T00:00:00Z,11
Q115690544,Eucharist: the meal and the word,50AF92AE-6D2B-48A2-83E9-3DDFDA2FCF96,Q83505860,Bruce T Morrill,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,29d1c9a1-e6f4-4912-9b4a-26cb132531f6,2022-12-13T00:00:00Z,11
Q115690545,Holy conversation: spirituality for worship,6A7D93FF-9528-480E-98F2-F5C5D97209AD,Q83505860,Bruce T Morrill,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,5e715b57-cc2a-4479-879a-db1f5761bace,2022-12-13T00:00:00Z,11
Q115690546,Dorothee Soelle--mystic and rebel: the biography,B27EDD04-5E99-4B0C-B19D-007F080CFE25,Q83505860,Bruce T Morrill,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,dd9a250b-337b-4d62-868b-20c999e80309,2022-12-13T00:00:00Z,11
Q115690547,"The meaning of confirmation: searching with the bishop, the liturgy, and the Holy Spirit",BC977376-465D-4232-AFE9-858ED8EAA0D9,Q83505860,Bruce T Morrill,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,dff77b9b-09b4-42bf-9172-20fa062c3219,2022-12-13T00:00:00Z,11
Q115690548,Hidden presence: the mystery of the assembly as body of Christ,D878718E-20E3-4D08-BF91-0E6BFB4B18F3,Q83505860,Bruce T Morrill,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,83b932af-a68a-46f0-868d-85a14e75042a,2022-12-13T00:00:00Z,11
Q115690551,The paschal mystery personified: a commentary on the rites of the RCIA,36E01530-808B-430A-91E7-3B3C7DA7DC91,Q83505860,Bruce T Morrill,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,33dc6b87-cf4f-4196-a2b5-a378679f301e,2022-12-13T00:00:00Z,11
Q115690552,Anointing of the sick as sacrament within a larger pastoral process of faith,E6FF631E-6021-46EA-A53A-ADAE82B95F6F,Q83505860,Bruce T Morrill,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,84603aa8-4a44-480c-bd01-a0939c91c02a,2022-12-13T00:00:00Z,11
Q115690553,The christology of ordinary time,1D508AE2-573B-48BD-89DE-C3C2EA997354,Q83505860,Bruce T Morrill,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,64e81401-a64a-4b5f-ae17-9a69d339014e,2022-12-13T00:00:00Z,11
Q115690555,The liturgical spirituality of Lent,B9BBDE5D-82BD-4C3B-92AE-C3021C3D5439,Q83505860,Bruce T Morrill,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,25905bb9-1f5c-4110-bb07-d474445bd591,2022-12-13T00:00:00Z,11
Q115690556,Liturgical music: bodies proclaiming and responding to the Word of God,E420159E-B8C3-4B4B-8DCB-32F3AF04AEBE,Q83505860,Bruce T Morrill,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,502f8af9-d146-4886-a5da-181b3b73915d,2022-12-13T00:00:00Z,11
Q115690557,Worship as public act on the American Catholic university campus,54D59C33-0AEF-4554-B34D-C2F1F6E75813,Q83505860,Bruce T Morrill,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,cb20b988-9568-4a9b-b1e0-27c7c9f88638,2022-12-13T00:00:00Z,11
Q115690560,Anamnesis as dangerous memory : political and liturgical theology in dialogue,BDD2DFE9-0131-4041-8517-F09B401A6632,Q83505860,Bruce T Morrill,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,52b2ef36-aa80-49b8-b348-85b39b52fffa,2022-12-13T00:00:00Z,11
Q115690561,Divine worship and human healing : liturgical theology at the margins of life and death,DA67A510-350C-475A-8861-5687F57614DC,Q83505860,Bruce T Morrill,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,426b6595-46ea-4ec8-b94a-e9755dc1e687,2022-12-13T00:00:00Z,11
Q115690562,"Encountering Christ in the Eucharist : the Paschal mystery in people, word, and sacrament",2F5FEFA7-8712-4CA1-A99B-92860A15F365,Q83505860,Bruce T Morrill,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,bcf99ca4-6bac-4bac-a0f6-55154230aa83,2022-12-13T00:00:00Z,11
Q115690564,The hubris and folly of defining a discipline: Reflections on the evolution of the Wiley-Blackwell Companion to Practical Theology,20984377-1B76-4457-A629-53C9DD3F3E21,Q63038665,Bonnie J Miller-McLemore,,245100ac7e6f8d1a619d79cb386c24ef56919eae,,Q114403967,95493f0c-5fcf-487e-9a52-12d0f5734309,2022-12-13T00:00:00Z,11
Q115690565,Reconciliation and Conversion,8F752874-CBBF-461B-9838-158F4A1312B5,Q83505860,Bruce T Morrill,,3c0cde0a99be307e205632ca7f4d4f093be6f378,http://ejournals.bc.edu/ojs/index.php/ctsa/article/view/4746,,daff49ed-f510-467c-93f2-3e2420bc29b9,2022-12-13T00:00:00Z,11
Q115691527,The Many Bodies of Worship: Locating the Spirit's Work,AE0B90E1-EE88-428D-BFD4-23A34ECD2DD8,Q83505860,Bruce T Morrill,,4b013fac3b479374ab45ebf2e416cd72a5e7a2b0,,Q114403967,fd65ee9b-1566-4c3e-ac3e-e585af2e7314,2022-12-14T00:00:00Z,11
Q115691528,Initial Consideration: Theory and Practice of the Body in Liturgy Today,ABDB4286-80D4-4E4E-845F-B4F58BB4E056,Q83505860,Bruce T Morrill,,4b013fac3b479374ab45ebf2e416cd72a5e7a2b0,,Q114403967,9a3f701e-095b-4470-8b6e-7a3ae0e9b171,2022-12-14T00:00:00Z,11
Q115691529,"Time, Absence, and Otherness: Divine-Human Paradoxes Bonding Liturgy and Ethics",1E0BC0C2-C538-4EC6-826F-25CF47AD272B,Q83505860,Bruce T Morrill,,4b013fac3b479374ab45ebf2e416cd72a5e7a2b0,,Q114403967,48eb140b-99d8-4bba-95de-4a6cbe4571a5,2022-12-14T00:00:00Z,11
Q115691536,Building Appreciatively on Chauvet’s Work: An Overview,F3B1A952-FDD8-42D9-A093-81743794CA89,Q83505860,Bruce T Morrill,,4b013fac3b479374ab45ebf2e416cd72a5e7a2b0,,Q114403967,795cf743-1870-4b0f-bab4-055523eba637,2022-12-14T00:00:00Z,11
Q115691531,"Christ the healer: a critical investigation of liturgical, pastoral, and biblical sources",ACDD96E7-195C-403D-80AC-6CD40AE387A9,Q83505860,Bruce T Morrill,,4b013fac3b479374ab45ebf2e416cd72a5e7a2b0,,Q114403967,80ce761a-5fea-4582-bc35-86cf703586bc,2022-12-14T00:00:00Z,11
Q115691532,Walking the Labyrinth : Recovering Sacred Tradition,37EE397C-16D7-4BD4-A702-649810E8B2F0,Q83505860,Bruce T Morrill,2,4b013fac3b479374ab45ebf2e416cd72a5e7a2b0,,Q114403967,ac28db0b-69ec-4b93-b96e-4ad8d146c378,2022-12-14T00:00:00Z,11
Q115691603,The Rites of Christian Initiation: their evolution and interpretation,33AF3DE3-FABA-40E4-8C92-A66A065B25B4,Q83505860,Bruce Morrill,,4b013fac3b479374ab45ebf2e416cd72a5e7a2b0,,Q114403967,1add9324-58d5-4520-96f8-e46b435c1c57,2022-12-14T00:00:00Z,11
Q115691604,How God became king: the forgotten story of the Gospels,E0617E2C-E62D-473B-AA96-9457F17290EB,Q83505860,Bruce T Morrill,,4b013fac3b479374ab45ebf2e416cd72a5e7a2b0,,Q114403967,068ede7d-2ddb-4dd2-b3ef-f20a026083c2,2022-12-14T00:00:00Z,11
Q115691605,An introduction to Jean-Yves Lacoste,0409114B-2DFE-40B0-AA3E-C219D9495731,Q83505860,Bruce T Morrill,,4b013fac3b479374ab45ebf2e416cd72a5e7a2b0,,Q114403967,4b65f15a-fdd1-4150-81f6-2a524fc13948,2022-12-14T00:00:00Z,11
Q115691606,Healing God's people: theological and pastoral approaches; a reconciliation reader,9A270086-4ADD-403F-860E-C2EDBCDE90E1,Q83505860,Bruce T Morrill,,4b013fac3b479374ab45ebf2e416cd72a5e7a2b0,,Q114403967,3e7cd1e7-3d14-4985-9641-8484d6a07c4f,2022-12-14T00:00:00Z,11
Q115691607,Scanning the signs of the times: French Dominicans in the twentieth century,42963C09-BE67-474C-A18A-359631FF9709,Q83505860,Bruce T Morrill,,4b013fac3b479374ab45ebf2e416cd72a5e7a2b0,,Q114403967,e68b99eb-5dfb-493a-b60f-c41609045473,2022-12-14T00:00:00Z,11
Q115691609,"Missional worship, worshipful mission: gathering as God's people, going out in God's name",3B12C734-F975-4F85-A2B8-FAAB7D23414F,Q83505860,Bruce T Morrill,,4b013fac3b479374ab45ebf2e416cd72a5e7a2b0,,Q114403967,c817742b-0f98-439a-a863-08c557c574ae,2022-12-14T00:00:00Z,11
Q115691610,Sacramental-Prophetic Vision: Exploiting Insights from Bernard Cooke's Essential Writings: Selected Session,74BBF92E-6278-4BAC-B8A7-E36AA452CC5C,Q83505860,Bruce T Morrill,,4b013fac3b479374ab45ebf2e416cd72a5e7a2b0,,Q114403967,c04505e7-5b72-4507-821b-756b408af627,2022-12-14T00:00:00Z,11
Q115691611,The beginning of the end: eschatology in the liturgical year and lectionary,BD1E8C08-918B-4AFC-8570-6533EFA59BBF,Q83505860,Bruce T Morrill,,4b013fac3b479374ab45ebf2e416cd72a5e7a2b0,,Q114403967,5575f088-1d63-4186-b757-8f6228c267ae,2022-12-14T00:00:00Z,11
Q115691612,"Mediating mysteries, understanding liturgies: on bridging the gap between liturgy and systematic theology",ACA0E068-BA73-4BA5-A75A-469A3281546E,Q83505860,Bruce T Morrill,,4b013fac3b479374ab45ebf2e416cd72a5e7a2b0,,Q114403967,2489f0fa-8f3a-4115-ab48-be97abc233a5,2022-12-14T00:00:00Z,11
Q115696747,"Symbol and Sacrifice: Problems in Roman Catholic Theology and Practice, Official and Popular",F1569560-A5FE-4320-88D6-704D306A769E,Q83505860,Bruce T Morrill,,4b013fac3b479374ab45ebf2e416cd72a5e7a2b0,,Q114403967,e93db670-668a-44a8-a3d6-f69d7c6ecfe0,2022-12-14T00:00:00Z,11
Q115698315,Jesus & Salvation: Soundings in the Christian Tradition and Contemporary Theology,47711238-964A-4AC3-B627-7928B10D5113,Q83505860,Bruce T Morrill,,4b013fac3b479374ab45ebf2e416cd72a5e7a2b0,,Q114403967,f4bde15f-b2c1-4b0d-b69c-2f4cd72c4e09,2022-12-14T00:00:00Z,11
Q115698316,"The Power of the Powerless: The Word of Liberation for Today, by Jurgen Moltmann",58347AD7-7905-4A43-9BCF-2D4EAD561364,Q83505860,Bruce T Morrill,,4b013fac3b479374ab45ebf2e416cd72a5e7a2b0,,Q114403967,f23bb5c9-da86-413b-bc0b-00fd65dce565,2022-12-14T00:00:00Z,11
Q115698317,"What, Then, Is Liturgy? Musings and Memoir by Anscar J. Chupungco",56124CE0-5EDB-4569-9530-A1D9604D7D2A,Q83505860,Bruce T Morrill,,4b013fac3b479374ab45ebf2e416cd72a5e7a2b0,,Q114403967,51f58cbe-02d6-460a-b1b4-96742dde9b34,2022-12-14T00:00:00Z,11
Q115698318,Les raisons pour lesquelles les Américains apprécient L.-M. Chauvet,2323BB91-6B98-409B-88A3-D04DFFB1910B,Q83505860,Bruce T Morrill,,4b013fac3b479374ab45ebf2e416cd72a5e7a2b0,,Q114403967,2e0e537c-704a-4880-aa23-0072373dc02a,2022-12-14T00:00:00Z,11
Q115698319,"Pratiques occasionnels ou pratiques régulières: miracles, médias, marchandisation, et fonction des rites",82E086BB-03C9-4DC2-B49D-642896C85A10,Q83505860,Bruce T Morrill,,4b013fac3b479374ab45ebf2e416cd72a5e7a2b0,,Q114403967,276ad391-0ef6-4c91-8822-79930a2f4eed,2022-12-14T00:00:00Z,11
Q115698320,Practicing Political Holiness: The Call to a Life of Contrasts in the Work of Edward Schillebeeckx,576FACD0-4205-431A-823C-0ED006D0B4AE,Q83505860,Bruce T Morrill,,4b013fac3b479374ab45ebf2e416cd72a5e7a2b0,,Q114403967,ad8e4cf5-bd45-47a4-b8da-46a8d858492b,2022-12-14T00:00:00Z,11
Q115698323,Liturgia a Etika: Krestansky Zivot ako Bohosluzba,EB96D1C3-4B46-4499-A8ED-783181761AEF,Q83505860,Bruce T Morrill,,4b013fac3b479374ab45ebf2e416cd72a5e7a2b0,,Q114403967,13173fe8-f1c2-4dd3-b0ea-04511dddadd5,2022-12-14T00:00:00Z,11
Q115698325,"Le Christ guérisseur. Enquête critique sur les sources liturgiques, pastorales et bibliques",A0BE4C4E-4AC7-4FAB-B7F7-4733E0CD330D,Q83505860,Bruce T Morrill,,4b013fac3b479374ab45ebf2e416cd72a5e7a2b0,,Q114403967,264b5b3a-03c8-4fcf-8342-a5886e031a81,2022-12-14T00:00:00Z,11
