skipped,Key,Divinity Faculty,Publication Year,Author,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body,Item Type,Title,Publication Title
,MGVLD8DT,"Geller, Jay",2017,"Geller, Jay; King, Richard",978-0-231-14542-8,,,,"$$C contents$$V The Copernican Turn in the Study of Religion / Richard King -- Part I. Historical Foundations/Genealogies. Nominalist ""Judaism"" and the Late-Ancient Invention of Religion / Daniel Boyarin -- Bible/Religion/Critique / Ward Blanton and Yvonne Sherwood -- Hegel : On Secularity and the Religion-Making Machine / Arvind Mandair -- Friedrich Max Müller and the Science of Religion / Lourens van den Bosch -- Classic Comparative Theology and the Study of Religion / Hugh Nicholson -- Religion, Religious Studies, and Shinto in Modern Japan / Jun'ichi Isomae -- Part II. The Enlightenment Critique of Religion. David Hume on Religion / Randall Styers -- Feuerbach on Religion / Jay Geller -- Nietzsche : Life, Works, Reception / Tyler Roberts -- Sigmund Freud on Religion / Volney Gay -- Karl Marx on Religion / Terry Rey -- ""Religion"" in the Writings of the New Atheists / Tina Beattie -- Part III. Religion Beyond the West. Indigenous African Traditions as Models for Theorizing Religion / Edward P. Antonio -- Zongjiao and the Category of Religion in China / Ya-Pei Kuo -- Islamic Dīn as an Alternative to Western Models of ""Religion"" / Ahmet T. Karamustafa -- Translation / Arvind Mandair -- Part IV. Religion as Experience. The Psychology of Religion / Jeremy Carrette -- William James and the Study of Religion : A Critical Reading / Jeremy Carrette and David Lamberth -- Rudolf Otto and the Idea of the Holy / Gregory Alles -- Jung on Religion / Volney Gay -- Religion and the Brain : Cognitive Science as a Basis for Theories of Religion / Ilkka Pyysiäinen -- A Critical Response to Cognitivist Theories of Religion / Steven Engler and Mark Quentin Gardiner -- Part V. Religion, Language, and Myth. ""Religion"" in Anglo-American (Analytical) Philosophy of Religion / Ludger Viefhues-Bailey -- Structuralist Linguistics and Structuralist Theories of Religion / Volney Gay -- Imagining, Manufacturing, and Theorizing Myth : An Overview of Key Theories of Myth and Religion / Daniel Dubuisson -- Part VI. Religion/Society/Culture. The Origins of the Sociology of Religion : The Problem of ""Religion"" and ""Religions"" in Classical Sociology / Bryan S. Turner -- Contemporary Social Theory and Religion : The Misconstrual of Religion in Theories of ""Second"" Modernity / Simon Speck -- Classical Anthropological Theories of Religion / Randall Styers -- Defining Religion / Jon P. Mitchell -- Religion, Media, and Cultural Studies / Richard Fox -- Part VII. Religion, Ritual, and Action. Classic Ritual Theories / Ulrike Brunotte -- The Myth-Ritual Debate / Ulrike Brunotte -- From Ritual to Ritualization / Jon P. Mitchell -- Religion and Theories of Action / Kocku von Stuckrad -- Part VIII. The Phenomenology of Religion and Its Critics. Phenomenology of Religion : The Philosophical Background / Charles E. Scott -- The Phenomenology of Religion / James L. Cox -- Mircea Eliade / Gregory Alles -- Critical Responses to Phenomenological Theories of Religion : What Kind of Category Is ""Religion""? / William Arnal -- Critical Religion : ""Religion"" Is Not a Stand-Alone Category / Timothy Fitzgerald -- Part IX. Religion and Contemporary European Thought. Post-Marxism and Religion / Nelson Maldonado-Torres -- Pierre Bourdieu on Religion / Terry Rey -- Jacques Derrida on Religion / Ellen Armour -- Foucault and the Study of Religion / Jeremy Carrette -- Contemporary Continental Philosophy and the ""Return of the Religious"" / Randall Styers -- Part X. Religion, Gender, and Sexuality. Feminist Approaches to the Study of Religion / Darlene Juschka -- French Feminism and Religion / Morny Joy -- Queer Theory Meets Critical Religion : Are We Starting to Think Yet? / Naomi R. Goldenberg -- Part XI. Religion, Coloniality, and Race. Religion, Modernity, and Coloniality / Nelson Maldonado-Torres -- Apartheid Comparative Religion in South Africa / David Chidester -- Theorizing Race and Religion : Du Bois, Cox, and Fanon / William David Hart -- Black Cultural Criticism, the New Politics of Difference, and Religious Criticism / Victor Anderson -- Theorizing Black Religious Studies : A Genealogy / Victor Anderson -- Part XII. Religion/Nation/Globalization. Religion and Violence / William T. Cavanaugh -- Religion and Economy / Gregory Alles -- Globalization and Religion / Jeremy Carrette., $$C summary$$V ""Religion, Theory, Critique is an essential tool for learning about theory and method in the study of religion. Leading experts engage with contemporary and classical theories as well as non-Western cultural contexts. Unlike other collections, this anthology emphasizes the dynamic relationship between ""religion"" as an object of study and different methodological approaches and openly addresses the question of the manifold ways in which ""religion,"" ""secular,"" and ""culture"" are imagined within different disciplinary horizons. Each chapter introduces the topic, identifies key theorists and issues, and respects the pluralistic nature of the scholarship in the field. This volume is the first textbook to engage discussion of classical approaches with contemporary cultural and critical theories.""--Page 4 of cover., $$Cbibliography_note$$VIncludes bibliographical references and index.",2017,1/11/18 22:22,7/17/18 17:54,,,,,,,,,,,,,Columbia University Press,New York,eng,,,,,discoverlibrary.vanderbilt.edu,BL41 .R367 2017,,,,,,Religion Study and teaching; Religion Methodology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,Feuerbach on Religion,"Religion, theory, critique: classic and contemporary approaches and methodologies"
,WVBA5CXL,"Rieger, Joerg",2016,"Rieger, Jeorg",978-0-02-866352-4,,,https://catalog.library.vanderbilt.edu,,2016,9/30/20 19:28,9/30/20 19:30,9/30/20 19:28,,,,,,,Religion,,,,,"Macmillan Reference USA, a part of Gale, Cengage Learning",,en,,,,,,,,,C:\Users\xus12\Zotero\storage\6CZ5K7NM\fulldisplay.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,Religion and Class: Ongoing Concerns and Issues,Religion: Just Religion
,55Z7Q2S8,"Miller-McLemore, Bonnie",2002,"Miller-McLemore, Bonnie J.",0-334-03070-6,,,,,2002,12/15/14 12:56,12/15/14 12:56,,45-54,,,,,,Heard and seen,Concilium,,,,SCM Press,London,,,,,,EBSCOhost,,,,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001321991&site=ehost-live&scope=cite,,"Children--Religious life; Family life, Christian; Family--History",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,Heard and seen: the challenge of religious formation in families,Religious education of boys and girls
,TT3H5Y69,"Floyd-Thomas, Stacey",2020,Stacy M. Floyd-Thomas,978-1-978711-37-2,,,,"In 'Resisting Occupation', international scholars discuss the radical denial of human flourishing caused by the occupation of mind, body, spirit, and land. They explore how religious perspectives can be, and often are, constructed by occupiers to justify their actions, perpetuate exploitation, and domesticate indigenous landholders. In the name of Christianization and civilization, which has proven to be a global phenomenon beyond time and space, a consistent domestication process is established. The colonized are taught to want, to yearn for, and to embrace their occupation, seeing themselves through the eyes of their colonizers. Writing from different spots around the globe, the scholars of this book demonstrate how occupation, a synonym for empire, is manifested within their social context and reveal unity in their struggle for liberation. Recognizing that where there is oppression, there is resistance, the contributors turn to religion. While questioning the logic, rationale, theology, and epistemology of the empire?s religion, they nonetheless seek the liberative response of resistance ? at times using the very religion of the occupiers. 0.",2020,6/30/21 16:42,6/30/21 16:42,,,,,,,,,,,,,Lexington Books,Lexington,English,,,,,Open WorldCat,,OCLC: 1151889772,,,,,,"Torre, Miguel de la; Raheb, Mitri",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,The Devil that Occupies US: Social Sin and Sacred Silence in a Trumped Era,Resisting occupation. A global struggle for liberation.
,9ZMIUSSS,"Sasson, Jack",2000,"Sasson, Jack M.",3-11-016519-8 978-3-11-016519-7,,,,,2000,12/15/14 19:47,5/1/15 15:29,,227-234,,,294,,,,Beihefte zur Zeitschrift für die alttestamentliche Wissenschaft,,,,W. De Gruyter,Berlin; New York,German,,,,,Open WorldCat,,,,,,,"E-Books; Ebooks; Electronic books; Internet books (Electronic publications); Online books; Web books (Electronic publications); World Wide Web books (Electronic publications); Antico Testamento; Bible. Antico Testamento; Bible. Hebrew Bible; Bible. Hebrew Scriptures; Bible. Kitve-ḳodesh; Bible. Miḳra; Bible. Palaia Diathēkē; Bible. Pentateuch, Prophets, and Hagiographa; Bible. Phanthasanyā D̄œm; Bible. Sean-Tiomna; Bible. Stary Testament; Bible. Tanakh; Bible. Tawrāt; Bible. Torah, Neviʼim u-Khetuvim; Bible. Torah, Neviʼim, Ketuvim; Bible. Velho Testamento; Hebrew Bible; Hebrew Scriptures; Kitve-ḳodesh; Miḳra; nnea Bible. O.T; Old Testament; Palaia Diathēkē; Pentateuch, Prophets, and Hagiographa; Sean-Tiomna; Stary Testament; Tanakh; Tawrāt; Torah, Neviʼim u-Khetuvim; Torah, Neviʼim, Ketuvim; Velho Testamento; Bible. Old Testament Historiography; History, Ancient Historiography","McKenzie, Steven L.,; Römer, Thomas,; Schmid, Hans Heinrich,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,"The Lord of Hosts, Seated over the Cherubs",Rethinking the foundations: historiography in the ancient world and in the Bible : essays in honour of John Van Seters
,SN92QU5T,"Meeks, M. Douglas",1998,"Meeks, M Douglas",0-687-06045-1,,,,,1998,4/30/14 16:02,4/30/14 16:02,,83-98,,,,,,Sanctification and economy,,,,,Kingswood Bks,Nashville,,,,,,EBSCOhost,,,,,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001220503&site=ehost-live&scope=cite,,"Economics and Christianity; Sanctification; Stewardship, Christian; Wesley, John, 1703-1791 --Theology",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,Sanctification and economy : a Wesleyan perspective on stewardship,Rethinking Wesley's theology for contemporary Methodism
,5AYXB7RS,"Levine, Amy-Jill",2020,"Levine, Amy-Jill",978-0-281-08333-6,,,,"It is often observed that no historical figure has had a greater impact on the world than Jesus Christ. Why is that? And what difference does his impact make to the world today? It is also often said that Jesus was a 'revolutionary', and numerous books have appeared in recent years claiming just that - from the wild and sensational to the serious and respectable. This book, written by influential authors reflecting a diversity of expertise and points of view, considers the claims that continue to be made about Jesus, whether by believers or nonbelievers.",2020,7/13/21 20:03,7/13/21 20:08,,,,,,,,,,,,,,,English,,,,,Open WorldCat,,OCLC: 1242723674,,,,,,,,,,,"Holland, Tom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,Jesus the Storyteller: The Revolutionary Power of Parables,Revolutionary: who was Jesus? why does he still matter?
,QJKI74KZ,"Sasson, Jack",2002,"Sasson, Jack M.",1-57506-061-2 978-1-57506-061-3,,,,,2002,12/15/14 18:11,5/1/15 14:50,,211-228,,,,,,,,,,,Eisenbrauns,"Winona Lake, Ind.",English,,,,,Open WorldCat,,,,,,,,"Abusch, I. Tzvi.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,The Burden of Scribes,Riches hidden in secret places: ancient Near Eastern studies in memory of Thorkild Jacobsen
,K486E3E4,"Levine, Amy-Jill",2018,"Levine, Amy-Jill",978-0-8091-5335-0,,,,,2018,6/11/20 18:53,6/11/20 18:53,,,,,,,,,Studies in Judaism and Christianity,,,,Paulist Press,"Mahwah, NJ",eng,,,,,catalog.library.vanderbilt.edu,,,,,,,Christianity and other religions; Judaism; Christianity; Holocaust (Christian theology); Holocaust (Jewish theology); Relations,"Pawlikowski, John; Procario-Foley, Elena",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,"Nostra Aetate, Omnia Mutantur: The Times They are a Changing","Righting relations after the Holocaust and Vatican II: essays in honor of John T. Pawlikowski, OSM"
,6CN8H2PX,"Anderson, Victor",2008,"Anderson, Victor",,,,,,2008,12/10/14 1:01,12/10/14 1:04,,vii-xii,,,,,,,,,,,SCM Press,London,,,,,,,,,,,,,,"Kee, Alistair",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,Introduction,Rise and demise of black theology
,AG8RJFQT,"Levine, Amy-Jill",2017,,978-1-68307-067-2,,,,,2017,6/19/18 19:53,11/14/22 20:17,,,,,,,,,,,,,Hendrickson Publishers,"Peabody, Massachusetts",,,,,,,BM535 .L34835 2017,,,,,,,"LeVine, Amy-Jill",,,,,"Le Donne, Anthony; Beherendt, Larry",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,"""Jewish/Christian Schmoozing,” Introduction",Sacred dissonance: the blessing of difference in Jewish-Christian dialogue
,ZD3V68UX,"Sasson, Jack",2002,"Sasson, Jack M.",978-1-57506-054-5,,,,,2002,12/15/14 18:23,12/15/14 18:25,,63-70,,,,,,,,,,,Eisenbrauns,"Winona Lake, Ind",English,,,,,Amazon.com,,,,,http://www.amazon.com/Sacred-Time-Place-Archaeology-Religion/dp/157506054X,,,"Gittlen, Barry M.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,On the Use of Images in Israel and the Ancient Near East,"Sacred Time, Sacred Place: Archaeology and the Religion of Israel"
,WU8V4PJ3,"DeHart, Paul J.",2006,"DeHart, Paul",978-3-11-019964-2,,,,Presents the main proceedings from the International Congress on Schleiermacher and Kierkegaard at Copenhagen in October 2003. This volume reflects the modern interest in the relationship between those two figures representing the 19th century's philosophy and theology.,2006,6/25/14 19:31,6/24/20 22:13,,561-576,,,,,,,Schleiermacher-Archiv,21,,,Walter de Gruyter,Berlin ; New York,ger;eng,,,,,Primo,B803,Series: Kierkegaard Studies Monograph Series Series Number: 11,,,,,"Anti-Climacus, 1813-1855; Chʻi-kʻo-kuo, 1813-1855; Climacus, Johannes, 1813-1855; Constantius, Constantin, 1813-1855; Eremita, Victor, 1813-1855; Haufniensis, Vigilius, 1813-1855; Johannes de Silentio, 1813-1855; Johannes, Climacus, 1813-1855; K'︠i︡erkegor, Sʹoren, 1813-1855; Kʹerkegor, Seren, 1813-1855; Kʻo-erh-kʻai-ko-erh, 1813-1855; Kierkegaard, S. (Søren), 1813-1855; Kierkegaard, Severino, 1813-1855; Kierkegaard, Søren (Søren Aabye), 1813-1855; Kierkegaard, Søren, 1813-1855; Kierkegaard, Søren, 1813-1855 Congresses; Kīrkajūrd, Sūrīn, 1813-1855; Kirkegaard, Soeren, 1813-1855; Kirkegor, Seren, 1813-1855; Ḳirḳegor, Sern, 1813-1855; Kirkegors, Sērens, 1813-1855; Kirukegōru, Søren, 1813-1855; Kjerkegor, Seren, 1813-1855; nna Kierkegaard, Søren Aabye, 1813-1855; nna Schleiermacher, Friedrich Ernst Daniel, 1768-1834; Notabene, Nicolaus, 1813-1855; Philosophy, Modern 19th century Congresses; Schleiermacher, F. D. E. (Friedrich Daniel Ernst), 1768-1834; Schleiermacher, Federico Ernesto Daniele, 1768-1834; Schleiermacher, Fr. (Friedrich), 1768-1834; Schleiermacher, Friedrich D. E. (Friedrich Daniel Ernst), 1768-1834; Schleiermacher, Friedrich Daniel Ernst, 1768-1834; Schleiermacher, Friedrich, 1768-1834; Schleiermacher, Friedrich, 1768-1834 Congresses; Shilai'ermahe, 1768-1834; Silentio, Johannes de, 1813-1855; Subjectivity Congresses; Sūrīn Kīrkajūrd, 1813-1855; Syullaierŭmahŏ, 1768-1834; Truth Congresses; Victor, Eremita, 1813-1855; Vigilius, Haufniensis, 1813-1855; קירקגור, סורן; קירקגור, סירן; קירקגור, סירן, 1855־1813; קירקגור, סרן; קירקגורד, סרן, 1813־1855; 克尓凯郭尓, 1813-1855","Cappelørn, Niels Jørgen; Crouter, Richard; Jørgensen, Theodor; Osthövener, Claus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,Absolute Dependence or Infinite Desire? Comparing Soteriological Themes in Schleiermacher and Kierkegaard,"Schleiermacher und Kierkegaard: Subjektivität und Wahrheit/Subjectivity and Truth : Akten des Schleiermacher-Kierkegaard-Kongresses in Kopenhagen, Oktober 2003 = Proceedings from the Schleiermacher-Kierkegaard Congress in Copenhagen, October 2003"
,CAUI5BZ6,"Levine, Amy-Jill",1993,"Levine, Amy-Jill",978-0-8245-1381-8,,,,"$$Ccontents$$Vv. 1. A feminist introduction -- v. 2. A feminist commentary., $$Cbibliography_note$$VIncludes bibliographical references and index.",1993,10/27/16 20:00,10/28/16 18:58,,99-108,,,2,,,,,,,,Crossroad,New York,eng,,,,,discoverlibrary.vanderbilt.edu,"BS2379 .S43 1993 v.1, BS2379 .S43 1993 v.2",,,,,,"Bible. New Testament Criticism, interpretation, etc; Bible. New Testament Feminist criticism; Women in Christianity History Early church, ca. 30-600",,,,,,"Schüssler Fiorenza, Elisabeth; Matthews, Shelly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,The Sibylline Oracles,Searching the scriptures
,6VH35SMW,"Knight, Douglas A.",2012,"Knight, Douglas A.",978-0-567-45699-1,,,,,2012,5/20/14 16:11,5/23/14 16:43,,32-35,,,,,,,T & T Clark library of biblical studies; Library of Hebrew Bible/Old Testament studies ; v 550; Variation: T & T Clark library of biblical studies.; Library of Hebrew Bible/Old Testament studies ;; 550.,,,,T & T Clark,New York,English,,,,,OCLC WorldCat FirstSearch,,,,,,,,"Hunt, Alice",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,"Reflections on Archaeology, Historiography, and Ancient Israel: A Response to William G.  Dever",Second Temple studies IV: historiography and history
,A5H8ZVUE,"Miller-McLemore, Bonnie",2009,"Miller-McLemore, Bonnie J.",978-3-8258-0798-6,,,,,2009,10/14/14 2:11,8/26/20 20:17,,398-406,,,,,,,International practical theology ; v. 7,,,,Lit Verlag,Berlin,English,,,,,OCLC WorldCat FirstSearch,,,,,,,"Religious aspects; Christianity; Theology, Practical; Christianity. Secularization (Theology) Theology, Practical. Genre/Form: Conference proceedings; Congresses. Identity (Psychology); Congresses. Secularization (Theology)","Gräb, Wilhelm; Charbonnier, Lars",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,The academic paradigm and the denigration of practical theological know-how,"Secularization theories, religious identity and practical theology: developing international practical theology for the 21st century"
,PE27R2N8,"Miller-McLemore, Bonnie",2009,"Miller-McLemore, Bonnie",978-3-8258-0798-6,,,,,2009,10/14/14 2:11,8/26/20 16:14,,223-231,,,,,,,International practical theology ; v. 7,,,,Lit Verlag,Berlin,English,,,,,OCLC WorldCat FirstSearch,,,,,,,"Religious aspects; Christianity; Theology, Practical; Christianity. Secularization (Theology) Theology, Practical. Genre/Form: Conference proceedings; Congresses. Identity (Psychology); Congresses. Secularization (Theology)","Gräb, Wilhelm; Charbonnier, Lars",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,Redefining children's spirituality,"Secularization theories, religious identity and practical theology: developing international practical theology for the 21st century"
,ESNNRTEH,"Sheppard, Phillis",2011,"Sheppard, Phillis Isabella",978-0-230-11802-7,,,https://doi.org/10.1057/9780230118027_7,"As a clinician it is not unusual for me, at least in my work, to encounter a woman who has been abused, and for the abuse to have had prolonged negative intrapsychic and relational consequences. In the case analysis that follows, we will see how abusive experiences reach deep into the psyche and entwine their way into all aspects of the relationship with self, culture, and others. In this chapter we bring a womanist self psychological perspective to a discussion on the loss of cultural selfobjects after trauma. Mourning becomes a central consideration as a necessary process to move beyond trauma and as the path toward the reengagement of cultural selfobjects that are sources of self-enhancing experiences.",2011,8/31/21 16:36,8/31/21 16:36,8/31/21 16:36,127-141,,,,,,Black Embodiment and Religious Experience after Trauma,Black Religion / Womanist Thought / Social Justice,,,,Palgrave Macmillan US,New York,en,,,,,Springer Link,,DOI: 10.1057/9780230118027_7,,,,,Black Woman; Religious Experience; African American Community; Cocaine Abuse; Sexual Trauma,"Sheppard, Phillis Isabella",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,Black Embodiment and Religious Experience after Trauma: A Womanist Self Psychological Perspective on Mourning the Loss of Cultural Selfobjects,"Self, Culture, and Others in Womanist Practical Theology"
,6HYBWGF3,"Sheppard, Phillis",2011,"Sheppard, Phillis Isabella",978-0-230-11802-7,,,https://doi.org/10.1057/9780230118027_3,"Womanist pastoral theology developed out of womanist theology and ethics and from reflection on the practices of care and counseling. Womanist theologians’ concerns differ significantly from the concerns of those engaged in the contemporary discourse on practical theology—where questions such as, is this a theology? or, what are the parameters of the field? are not framing their work. As a result, a map of the development of womanist practical theology reveals the bridges between the overlapping terms, womanist practical theology, pastoral theology, womanist theology and ethics, and womanist practices of ministry.",2011,8/31/21 16:37,8/31/21 16:37,8/31/21 16:37,41-60,,,,,,,Black Religion / Womanist Thought / Social Justice,,,,Palgrave Macmillan US,New York,en,,,,,Springer Link,,DOI: 10.1057/9780230118027_3,,,,,African American Woman; Black Woman; Pastoral Care; Pastoral Counseling; Religious Experience,"Sheppard, Phillis Isabella",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,The Current Shape of Womanist Practical Theology,"Self, Culture, and Others in Womanist Practical Theology"
,7ZEDK5IC,"Sheppard, Phillis",2011,"Sheppard, Phillis Isabella",978-0-230-11802-7,,,https://doi.org/10.1057/9780230118027_5,"In 1998 when I saw my first patient for psychoanalysis, as a candidate at the Chicago Institute for Psychoanalysis, I was determined to take the “rules” of psychoanalysis seriously—especially as it regards establishing a neutral psychoanalytic space unencumbered with “myself and my stuff.” I wanted to be a near blank screen, one able to receive whatever made its way into the clinical arena. This was, of course, a fantasy psychoanalyst—and certainly not a useful fantasy. I suspect that for most patients, regardless of their analyst, the first glance exchanged, if not already the first phone call, is filled with me-ness—and her response to me. New patients typically express some surprise that I am a black psychoanalyst. Discovering the meanings associated with this convergence of black and psychoanalyst takes—well, it takes what only time can offer—a relationship. Yes, I am a black psychoanalyst. I am also a black woman; and a “full-bodied” black woman; and a lesbian; and a womanist; and a practical theologian. The late black feminist lesbian poet Pat Parker thought that it would be revolutionary: If I could take all my parts with me when I go somewhere, and not have to say to one of them, ‘No, you stay home tonight, you won’t be welcome,’ because I’m going to an all-white party where I can be gay, but not Black. Or I’m going to a Black poetry reading, and half the poets are anti-homosexual or thousands of situations where something of what I am cannot come with me. The day all the different parts of me can come along, we would have what I would call a revolution.1",2011,8/31/21 16:37,8/31/21 16:37,8/31/21 16:37,81-110,,,,,,Black Psychoanalysis and Black Feminist Psychoanalytic Literary Criticism,Black Religion / Womanist Thought / Social Justice,,,,Palgrave Macmillan US,New York,en,,,,,Springer Link,,DOI: 10.1057/9780230118027_5,,,,,Black Woman; Black Church; Black Experience; Psychoanalytic Theory; Racial Content,"Sheppard, Phillis Isabella",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bookSection,Black Psychoanalysis and Black Feminist Psychoanalytic Literary Criticism: Resources toward a Critical Appropriation of Psychoanalysis,"Self, Culture, and Others in Womanist Practical Theology"
