ssid,filename,title,creator_string,date,classification,medium,measurements,style_period,country_culture,seals_inscriptions,signature,description,publications,exhibitions,accession_number,date_acquired,gift_of,purchased_from,credit_line,provenance,collection,last_change,notes,rights,media_url
26756799,1992.482.jpg,Kogo (Incense Container),Artist Unknown,,Ceramics,stoneware with tan on dark blue glaze,1.5 x 2.25 in.,,Japan,,,,,Legacy of Asian Art (1992-1993),1992.482,1992,Herman D. Doochin,,Collection of Vanderbilt University Fine Arts Gallery,,The Herman D. Doochin Collection,Thu Mar 22 00:00:00 EDT 2012,"†This object is temporarily housed in ""ogb 25a"" in Susan DeMay's Study box",,https://forum.jstor.org/assets/26756799/representation-view
26756800,1992-483.jpg,Kogo with celadon glaze (Incense Container),Artist Unknown,,Ceramics,stoneware with celadon glaze & iron oxide spots,1 x 2.25 in.,,Japan,,,,,Legacy of Asian Art (1992-1993),1992.483,1992 ,Herman D. Doochin,,Collection of Vanderbilt University Fine Arts Gallery,,The Herman D. Doochin Collection,Thu Mar 22 00:00:00 EDT 2012,"Celadon glaze; iron oxide spots ""touched"" onto surface.  The spotting pattern is nicknamed ""Tobi seiji,"" or ""flying buchwheat.""
†This object is temporarily housed in ""ogb 25a"" in Susan DeMay's Study box",NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26756800/representation-view
26756801,1992-484.jpg,Circular Suiteki (Water Dropper),Artist Unknown,,Ceramics,porcelain with celadon glaze,.5 x 1.25 in.,,Japan,,,,,Legacy of Asian Art (1992-1993),1992.484,1992,Herman D. Doochin,,Collection of Vanderbilt University Fine Arts Gallery,,The Herman D. Doochin Collection,Wed Mar 28 00:00:00 EDT 2012,,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26756801/representation-view
26756802,1992-485.jpg,Drinking Gourd-Shaped Suiteki (Water Dropper) with a Design of Two Galloping Horses,Artist Unknown,,Ceramics,porcelain with underglaze blue,1.25 x 1.25 x 2.25 in.,,Japan,,,,,"Legacy of Asian Art (1992-1993)|
Arts of Japan (January 12-February 26, 2012)",1992.485,1992,Herman D. Doochin,,Collection of Vanderbilt University Fine Arts Gallery,,The Herman D. Doochin Collection,Thu Mar 29 00:00:00 EDT 2012,"This design, that of two horses galloping to the viewer's left, is named ""Hidari-uma.""

Donor may have purchased this water dropper in Kagoshima, Japan.",NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26756802/representation-view
26756803,1992.486.jpg,"Purse With Three Monkeys in a Pine Tree on One Side, & a Dragon in Waves on the Other",Artist Unknown,,Textiles,"Embroidery with silver clasp and chain, inside-grayish velvet lining",6.75 x 9.5 in.,Ch-ing dynasty (1644-1912),China,,,,,,1992.486,1992,Herman D. Doochin,San Francisco Gallery,Collection of Vanderbilt University Fine Arts Gallery,,The Herman D. Doochin Collection,Wed Jul 30 00:00:00 EDT 2014,"Late 19...Early 20
Embroidered body of purse consists of a background in the ""forbidden stitch,"" outlawed early in the Republic (beg. 1911).  
Clasp--on side with monkeys in pine--shows monkeys in peach branches;  on side with dragon in waves--shows dragon in waves.  Embroidered dragon and dragon in clasp each hold a yin/yang motif. Chain--has 8 medallions, each with good luck/longevity character.

Condition: soiled.",NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26756803/representation-view
26756804,1992-487ab.jpg,Kogo (Incense Container) with a Design of a Lion Dog on the Lid and Peonies on the Bottom,Artist Unknown,,Decorative Arts,carved black lacquer,.75 x 2.75 in.,,Japan,,,,,Legacy of Asian Art (1992-1993),1992.487,1992,Herman D. Doochin,,Collection of Vanderbilt University Fine Arts Gallery,,The Herman D. Doochin Collection,Wed Mar 28 00:00:00 EDT 2012,A small circular cloth has been placed inside; it has a floral motif.,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26756804/representation-view
26756805,1992-488.jpg,Yatate (Ink Horn),Artist Unknown,,Decorative Arts,Wood,1.25 x 1 x 7.5 in. ,,Japan,,,,,Legacy of Asian Art (1992-1993),1992.488,1992,Herman D. Doochin,San Francisco auction,Collection of Vanderbilt University Fine Arts Gallery,,The Herman D. Doochin Collection,Wed Mar 28 00:00:00 EDT 2012,"Late 18th...Early 19th
A yatate is an instrument for storing a writing brush and containing ink; lidded ink pot is attached to tubular handle.
Suede pouch was made by Mr. Doochin.",NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26756805/representation-view
26756806,1992-489.jpg,Yatate (Ink Horn) With Ink Pot in the Form of a Basket,Artist Unknown,,Decorative Arts,silver,1.25 x 6.75 x 1.5 in.,,Japan,,,,,"Legacy of Asian Art (1992-1993)|
Arts of Japan (January 12-February 26, 2012)",1992.489,1992,Herman D. Doochin,San Francisco,Collection of Vanderbilt University Fine Arts Gallery,,The Herman D. Doochin Collection,Thu Mar 29 00:00:00 EDT 2012,"Late 18th...Early 19th
A yatate is an instrument for storing a writing brush and containing ink.  Cylindrical lidded compartment (ink pot) is attached to tubular handle.",NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26756806/representation-view
26756807,1992.490-04.TIF,Inro (Medicine Container) with a Landscape Design on Both Sides and a Netsuke (Toggle) in the Form of a Man Standing with Right Foot Raised,Artist Unknown,,Decorative Arts,"black & brown lacquer inro, coral ojime, ivory netsuke",,,Japan,,,,,Legacy of Asian Art (1992-1993),1992.490A-C,1992,Herman D. Doochin,,Collection of Vanderbilt University Fine Arts Gallery,,The Herman D. Doochin Collection,Wed Mar 28 00:00:00 EDT 2012,"Long ""o"" in ""inro.""

Dimensions:  Inro (A):  H. 4""   W. 1-7/8""   D. 1-1/4""
                      Ojime (B):   H. 1-2""   D. 5/8""
                  Netsuke (C):   H. 1-7/8""",,https://forum.jstor.org/assets/26756807/representation-view
26756808,1992-491.jpg,"Tobacco Pouch with Carved Inscription, Ojime (Closing Bead), and Cigarette Holder with Carved Design of Mt. Fuji and a Poem",Artist Unknown,,Decorative Arts,"bamboo pouch and cigarette holder, bamboo joint ojime",,,Japan,,,,,Legacy of Asian Art (1992-1993),1992.491A-C,1992,Herman D. Doochin,,Collection of Vanderbilt University Fine Arts Gallery,,The Herman D. Doochin Collection,Wed Mar 28 00:00:00 EDT 2012,"late 19th-early 20 
Dimensions:  Pouch (A):   H. 3-9/16""   W. 2-1/8""   D. 1-1/4""
                         Ojime (B)
       Cigarette holder (C):   L. 4-7/8""

Inscriptions:  Pouch--carved with ""Hakka ichi u,"" or ""various flowers of the world.""  Cigarette holder has a carved poem.",NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26756808/representation-view
26756809,1992-492.jpg,Eyeglass Case with a Design of a Leaping Carp and a Reed,Artist Unknown,,Decorative Arts,bamboo with metal hinged lid,6.5 x 1.75 x .75 in.,,Japan,,,,,Legacy of Asian Art (1992-1993),1992.492,1992,Herman D. Doochin,,Collection of Vanderbilt University Fine Arts Gallery,,The Herman D. Doochin Collection,Wed Mar 28 00:00:00 EDT 2012,"Push button to open lid.
 Signature is untranslated.
Late 19...Early 20",,https://forum.jstor.org/assets/26756809/representation-view
26756810,1992-493.jpg,Eyeglass Case,Artist Unknown,,Decorative Arts,covered with bamboo strips; metal hinged lid,6.5 x 1.5 x .75 in. ,,Japan,,,,,,1992.493,1992,Herman D. Doochin,,Collection of Vanderbilt University Fine Arts Gallery,,The Herman D. Doochin Collection,Wed Mar 28 00:00:00 EDT 2012,"Push button to open lid.

This object may be an eyeglass case; Prof. Milan Mihal suggested that it may be a yatate (ink horn), although there is no visible ink pot.",,https://forum.jstor.org/assets/26756810/representation-view
26756811,1992.494.tif,Chashaku (tea scoop),Artist Unknown,,Decorative Arts,bamboo,4.5 x 1.5 in.,,Japan,,,,,,1992.494,1992,Herman D. Doochin,,Collection of Vanderbilt University Fine Arts Gallery,,The Herman D. Doochin Collection,Wed May 03 00:00:00 EDT 2017,,,https://forum.jstor.org/assets/26756811/representation-view
26756812,1992.495A-C.jpg,Writing Box with Brush and Design of a Stylized Landscape on the Lid,Artist Unknown,,Decorative Arts,metal,.25 x 1 x 2.75 in.,,Japan,,,,,Legacy of Asian Art (1992-1993),1992.495A-C,1992,Herman D. Doochin,,Collection of Vanderbilt University Fine Arts Gallery,,The Herman D. Doochin Collection,Wed Mar 28 00:00:00 EDT 2012,Lid is (A); box is (B); brush is (C).  Box is compartmented on interior; brush lies in one of these.,,https://forum.jstor.org/assets/26756812/representation-view
26756813,1992-496.jpg,Tray with a design of Buddha's fingers fruit and calligraphy,Artist Unknown,,Decorative Arts,palm wood,1.5 x 7.75 x 11.5 in.,,Japan,"Calligraphy: ""A single branch has elegance""",Ryokusi sei ,,,Legacy of Asian Art (1992-1993),1992.496,1992,Herman D. Doochin,,Collection of Vanderbilt University Fine Arts Gallery,"Tray was a gift to the donor from the Japanese Buddhist bishop Togen, Seisui",The Herman D. Doochin Collection,Thu Feb 01 00:00:00 EST 2018,"late 19th-early 20th century
Tray was a gift to the donor from the Japanese Buddhist bishop Togen, Seisui.",NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26756813/representation-view
26756814,1992.497.tif,Suiteki (Water Dropper) in the Form of a Boat,Artist Unknown,,Decorative Arts,bronze,.75 x 1.5 x 3.5 in.,,Japan,,,,,"Legacy of Asian Art (1992-1993)|
Looking East: Highlights of the Vanderbilt University Fine Arts Gallery's Collection of Asian Art (February 21-March 28, 1997)|
Arts of Japan (January 12-February 26, 2012)",1992.497,1992,Herman D. Doochin,,Collection of Vanderbilt University Fine Arts Gallery,,The Herman D. Doochin Collection,Thu Mar 29 00:00:00 EDT 2012,,,https://forum.jstor.org/assets/26756814/representation-view
26756815,1992-498.jpg,Fuchi (Sword Handle Ferrule) with a Design of a Chinese-Style Building and Landscape with a Figure and a Flag,Artist Unknown,,Decorative Arts,bronze with gold inlay,.5 x .75 x 1.5 in.,,Japan,,,,,Legacy of Asian Art (1992-1993),1992.498,1992,Herman D. Doochin,,Collection of Vanderbilt University Fine Arts Gallery,,The Herman D. Doochin Collection,Wed Mar 28 00:00:00 EDT 2012,This fuchi belongs with the sword handle #1992.248.  Fuchi matches the kashira (sword handle pommel) on the hilt.,,https://forum.jstor.org/assets/26756815/representation-view
26756816,1992.499.tif,Circular Eave Tile with an Impressed 16-Petalled Chrysanthemum,Artist Unknown,,Ceramics,ceramic,2.75 in.,,Japan,,,,,,1992.499,1992,Herman D. Doochin,,Collection of Vanderbilt University Fine Arts Gallery,,The Herman D. Doochin Collection,Mon Apr 15 00:00:00 EDT 2013,16-petalled chrysanthemum an imperial emblem (unknown if tile used in an imperial context).,,https://forum.jstor.org/assets/26756816/representation-view
26756817,1992-500.jpg,Octagonal Ink Stick With Relief of a Constellation of a Deity Riding a Mythical Creature,Artist Unknown,,Decorative Arts,"Ink, compressed with gold and silver",.75 x 3.5 in.,,China,Inscriptions (See Notes),,,,Legacy of Asian Art (1992-1993),1992.500,1992,Herman D. Doochin,,Collection of Vanderbilt University Fine Arts Gallery,,The Herman D. Doochin Collection,Wed Jul 30 00:00:00 EDT 2014,"Inscriptions: one on verso is in raised gold characters within a rectangular border; on 3 edges, writing is uncolored, in relief.
Ink stick comes in custom-made green and silver brocade box with off-white brocade lining (box--B, ink stick--A).",NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26756817/representation-view
26756818,1992-501.jpg,Set of Eight Ink Sticks With Relief Designs of Landscapes & Calligraphy,Artist Unknown,,Decorative Arts,"Ink, compressed with gold, silver, and colored pigment",,,China,,,,,"Legacy of Asian Art (1992-1993)|
Looking East: Highlights of the Vanderbilt University Fine Arts Gallery's Collection of Asian Art (February 21-March 28, 1997)",1992.501A-H,1992,Herman D. Doochin,,Collection of Vanderbilt University Fine Arts Gallery,,The Herman D. Doochin Collection,Wed Jul 30 00:00:00 EDT 2014,"See separate sheet for individual descriptions.
Ink sticks come with a glass-topped, lidded brocade box.

Condition: small abrasions on edges or corners of B, C, D, E, and F; H has a larger chip missing from one corner, and smaller chips from other corners.",NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26756818/representation-view
26756819,1992-502.jpg,"Folding Fan Painted with a Man, Standing with an Umbrella, Looking at Secret Painting to Viewer's Left",Artist Unknown,,Graphic Arts-Painting,"Ink and color on paper, bamboo ribs",9.5 x 15.75 in. ,,Japan,,,,,,1992.502,1992,Herman D. Doochin,,Collection of Vanderbilt University Fine Arts Gallery,,The Herman D. Doochin Collection,Wed Mar 28 00:00:00 EDT 2012,"Secret painting is visible when fan is held up to light.  The scene involves a couple in an erotic encounter.

This fan is in a case, 1992.503; it is unknown if the two originally came together.",,https://forum.jstor.org/assets/26756819/representation-view
26756820,1992-503.jpg,"Fan Case, with Netsuke (Toggle) in the Form of a Drinking Gourd with an Ivory Screw-Cap",Artist Unknown,,Decorative Arts,woven bamboo case with wooden netsuke,,,Japan,,,,,,1992.503A&B,1992,Herman D. Doochin,,Collection of Vanderbilt University Fine Arts Gallery,,The Herman D. Doochin Collection,Wed Mar 28 00:00:00 EDT 2012,"Dimensions--  fan case (A):  L. 7-5/8""   W. 7/8""
                           netsuke (B):  H. 1-1/2""   W. 15/16""

Lid is missing from fan case.",NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26756820/representation-view
26756821,1992-504.jpg,Folding Fan Printed with a Scene of Mt. Fuji (reproduction),Artist Unknown,,Graphic Arts-Printmaking,reproduction on paper; bamboo ribs,8.75 x 16 in.,,Japan,,,,,,1992.504,1992,Herman D. Doochin,,Collection of Vanderbilt University Fine Arts Gallery,,The Herman D. Doochin Collection,Wed Mar 28 00:00:00 EDT 2012,"Signature is untranslated.
Inscription on verso:  ""Dedicated to the eighth Bando Mitsugoro (a famous Kabuki actor).""

May be one of many popular copies.",NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26756821/representation-view
26756822,1992-505.jpg,Folding Fan Painted with Waves on Both Sides,Artist Unknown,,Painting,"ink, color, and gold on paper; bamboo ribs",10.75 x 18.25 in.,,Japan,,,,,Legacy of Asian Art (1992-1993),1992.505,1992,Herman D. Doochin,,Collection of Vanderbilt University Fine Arts Gallery,,The Herman D. Doochin Collection,Wed Mar 28 00:00:00 EDT 2012,"Late 19...early 20
End ribs are decoratively perforated.",NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26756822/representation-view
26756823,1992-506-547.jpg,"Folding Fan Painted with a Japanese Nightingale Flying in Front of a Full Moon on one Side, and a Landscape with Two Birds on the Other",Artist Unknown,,Graphic Arts-Painting,"Ink and color on paper, with bamboo inner ribs, outer ribs of ivory with gold lacquer",11.75 x 22 in.,,Japan,,,,,Legacy of Asian Art (1992-1993),1992.506,1992,Herman D. Doochin,,Collection of Vanderbilt University Fine Arts Gallery,,The Herman D. Doochin Collection,Wed Mar 28 00:00:00 EDT 2012,"Ivory ribs are fastened to fan with lavender silk cords.  Gilt bronze (?) ring at base of ribs.

Letter (untranslated) dated 1971 was found in box with fan.  Unknown if it is relevant.  Letter is on file.",,https://forum.jstor.org/assets/26756823/representation-view
26756824,1992.507.jpg,"Folding Fan Painted with a Design of Water, a Pair of Cranes",Artist Unknown,,Painting,"ink, color, gold, and silver on paper; bamboo ribs",8.25 x 14.75 in.,,Japan,,,,,Legacy of Asian Art (1992-1993),1992.507,1992,Herman D. Doochin,,Collection of Vanderbilt University Fine Arts Gallery,,The Herman D. Doochin Collection,Wed Mar 28 00:00:00 EDT 2012,"and a Poem Entitled ""Cranes by a Pond""  (""Chihen no Tsuru"") on One Side; on Other, Nine Sea Plovers in Flight.
Poem written by Takano, Tatsuyuki, Dr. of Literature and 24th Generation Head of the Kanze School of Noh Drama, as a Theme for an Imperial Poetry Contest.
The poet received special commendation from the Showa emperor.
Scene with cranes--waves are represented in style of Korin.
Outer ribs are decoratively perforated.",,https://forum.jstor.org/assets/26756824/representation-view
26756825,1992-508.jpg,Folding Fan Painted with Wave Patterns and a Family Crest on Both Sides,Artist Unknown,,Graphic Arts-Printmaking,color and gold on gold paper; bamboo ribs,13.25 x 22.25 in.,,Japan,,,,,Legacy of Asian Art (1992-1993),1992.508,1992,Herman D. Doochin,,Collection of Vanderbilt University Fine Arts Gallery,,The Herman D. Doochin Collection,Thu Jan 08 00:00:00 EST 2015,"Very wide and large; probably a dance fan.

Outer ribs are decoratively perforated.

Crest is in the form of a cherry blossom.",NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26756825/representation-view
26756826,1992-509.jpg,Singer's Fan Painted with a Design of Two Goldfish,Artist Unknown,,Painting,"ink, color, & gold on paper; black lacquered ribs",,,Japan,,,,,Legacy of Asian Art (1992-1993),1992.509,1992,Herman D. Doochin,,Collection of Vanderbilt University Fine Arts Gallery,,The Herman D. Doochin Collection,Wed Mar 28 00:00:00 EDT 2012,Verso--pattern of gold flecks.,NO KNOWN COPYRIGHT,https://forum.jstor.org/assets/26756826/representation-view
26756827,1992-510.jpg,"Folding Fan Painted with Bodhidharma and Calligraphic Inscription, translation: Congratulations to Kuo Tsan-ch'ang!",Artist Unknown,,Graphic Arts-Painting,"Ink & slight color on paper, bamboo ribs",,Ch-ing dynasty (1644-1912),China,,,,,Legacy of Asian Art (1992-1993),1992.510,1992,Herman D. Doochin,,Collection of Vanderbilt University Fine Arts Gallery,,The Herman D. Doochin Collection,Wed Jul 30 00:00:00 EDT 2014,"Signature is untranslated.
Inscriptions:  On fan--congratulatory message; on ribs--One says ""Old temple in blue mountains,"" other says ""Wind in the pines in a snowy forest.""
Outer ribs are carved with landscapes with buildings, plus inscriptions and signatures.
Pin holding bases of ribs has been replaced.",,https://forum.jstor.org/assets/26756827/representation-view
