RecordNumber,qid,filename,commons_uri,commons_page_url
49626,,Hubert van Eyck 014.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hubert%20van%20Eyck%20014.jpg,https://commons.wikimedia.org/wiki/File:Hubert_van_Eyck_014.jpg
49627,,Hubert van Eyck 015.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hubert%20van%20Eyck%20015.jpg,https://commons.wikimedia.org/wiki/File:Hubert_van_Eyck_015.jpg
48730,,Hubert van Eyck 016.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hubert%20van%20Eyck%20016.jpg,https://commons.wikimedia.org/wiki/File:Hubert_van_Eyck_016.jpg
49624,,Hubert van Eyck 017.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hubert%20van%20Eyck%20017.jpg,https://commons.wikimedia.org/wiki/File:Hubert_van_Eyck_017.jpg
48728,,Hubert van Eyck 021.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hubert%20van%20Eyck%20021.jpg,https://commons.wikimedia.org/wiki/File:Hubert_van_Eyck_021.jpg
48727,,Hubert van Eyck 022.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hubert%20van%20Eyck%20022.jpg,https://commons.wikimedia.org/wiki/File:Hubert_van_Eyck_022.jpg
48725,Q2558835,Hubert van Eyck 023.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hubert%20van%20Eyck%20023.jpg,https://commons.wikimedia.org/wiki/File:Hubert_van_Eyck_023.jpg
48716,,Hubert van Eyck 024.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hubert%20van%20Eyck%20024.jpg,https://commons.wikimedia.org/wiki/File:Hubert_van_Eyck_024.jpg
48723,,Hubert van Eyck 027.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hubert%20van%20Eyck%20027.jpg,https://commons.wikimedia.org/wiki/File:Hubert_van_Eyck_027.jpg
48722,,Hubert van Eyck 028.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hubert%20van%20Eyck%20028.jpg,https://commons.wikimedia.org/wiki/File:Hubert_van_Eyck_028.jpg
48719,,Hubert van Eyck 033.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hubert%20van%20Eyck%20033.jpg,https://commons.wikimedia.org/wiki/File:Hubert_van_Eyck_033.jpg
49621,,Hubert van Eyck 036.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hubert%20van%20Eyck%20036.jpg,https://commons.wikimedia.org/wiki/File:Hubert_van_Eyck_036.jpg
48717,,Hubert van Eyck 039.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hubert%20van%20Eyck%20039.jpg,https://commons.wikimedia.org/wiki/File:Hubert_van_Eyck_039.jpg
48718,,Hubert van Eyck 039.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hubert%20van%20Eyck%20039.jpg,https://commons.wikimedia.org/wiki/File:Hubert_van_Eyck_039.jpg
56350,,"Hugo van der Goes - Triptyque Portinari, détail 4.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Hugo%20van%20der%20Goes%20-%20Triptyque%20Portinari%2C%20d%C3%A9tail%204.jpg,"https://commons.wikimedia.org/wiki/File:Hugo_van_der_Goes_-_Triptyque_Portinari,_d%C3%A9tail_4.jpg"
55255,,Hugo van der Goes 008.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hugo%20van%20der%20Goes%20008.jpg,https://commons.wikimedia.org/wiki/File:Hugo_van_der_Goes_008.jpg
57889,,Hugo van der goes portinari triptych left St Anthony.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hugo%20van%20der%20goes%20portinari%20triptych%20left%20St%20Anthony.jpg,https://commons.wikimedia.org/wiki/File:Hugo_van_der_goes_portinari_triptych_left_St_Anthony.jpg
55738,Q18748592,Hugues Merle - The Scarlet Letter - Walters 37172.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hugues%20Merle%20-%20The%20Scarlet%20Letter%20-%20Walters%2037172.jpg,https://commons.wikimedia.org/wiki/File:Hugues_Merle_-_The_Scarlet_Letter_-_Walters_37172.jpg
57614,,Human Fraternity.png,http://commons.wikimedia.org/wiki/Special:FilePath/Human%20Fraternity.png,https://commons.wikimedia.org/wiki/File:Human_Fraternity.png
54233,Q105103891,Hunt Light of the World.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hunt%20Light%20of%20the%20World.jpg,https://commons.wikimedia.org/wiki/File:Hunt_Light_of_the_World.jpg
57976,,Hurricane Harvey Relief Sept 2017 (36487862313).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hurricane%20Harvey%20Relief%20Sept%202017%20%2836487862313%29.jpg,https://commons.wikimedia.org/wiki/File:Hurricane_Harvey_Relief_Sept_2017_(36487862313).jpg
55714,,Hyperpyron-Michael VIII Paleologus-sb2241.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Hyperpyron-Michael%20VIII%20Paleologus-sb2241.jpg,https://commons.wikimedia.org/wiki/File:Hyperpyron-Michael_VIII_Paleologus-sb2241.jpg
57566,,I choose...to love my neighbor as myself (18135913766).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/I%20choose...to%20love%20my%20neighbor%20as%20myself%20%2818135913766%29.jpg,https://commons.wikimedia.org/wiki/File:I_choose...to_love_my_neighbor_as_myself_(18135913766).jpg
55743,Q16536241,IMG 6849 - Duomo - Menorah Trivulzio - Foto Giovanni Dall'Orto 3-Mar-2007.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/IMG%206849%20-%20Duomo%20-%20Menorah%20Trivulzio%20-%20Foto%20Giovanni%20Dall%27Orto%203-Mar-2007.jpg,https://commons.wikimedia.org/wiki/File:IMG_6849_-_Duomo_-_Menorah_Trivulzio_-_Foto_Giovanni_Dall%27Orto_3-Mar-2007.jpg
56666,,Icon second coming.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Icon%20second%20coming.jpg,https://commons.wikimedia.org/wiki/File:Icon_second_coming.jpg
55986,,Ignatius Taschner-Heine-Goldenes Kalb.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ignatius%20Taschner-Heine-Goldenes%20Kalb.jpg,https://commons.wikimedia.org/wiki/File:Ignatius_Taschner-Heine-Goldenes_Kalb.jpg
56391,,Igreja Presbiteriana em Marambaia.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20Presbiteriana%20em%20Marambaia.jpg,https://commons.wikimedia.org/wiki/File:Igreja_Presbiteriana_em_Marambaia.jpg
57418,,Iin the beginning 34x28 by Brian Whelan.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Iin%20the%20beginning%2034x28%20by%20Brian%20Whelan.jpg,https://commons.wikimedia.org/wiki/File:Iin_the_beginning_34x28_by_Brian_Whelan.jpg
54169,,IlGesu Ceiling01.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/IlGesu%20Ceiling01.jpg,https://commons.wikimedia.org/wiki/File:IlGesu_Ceiling01.jpg
58452,,"Illustration from Birds of America (1827) by John James Audubon, digitally enhanced by rawpixel-com 173.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Illustration%20from%20Birds%20of%20America%20%281827%29%20by%20John%20James%20Audubon%2C%20digitally%20enhanced%20by%20rawpixel-com%20173.jpg,"https://commons.wikimedia.org/wiki/File:Illustration_from_Birds_of_America_(1827)_by_John_James_Audubon,_digitally_enhanced_by_rawpixel-com_173.jpg"
54996,,"Illustration to Proverbs X, 4-7.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Illustration%20to%20Proverbs%20X%2C%204-7.jpg,"https://commons.wikimedia.org/wiki/File:Illustration_to_Proverbs_X,_4-7.jpg"
56409,,Ilyas Basim Khuri Bazzi Rahib - Jesus Heals a Demon-possessed Boy - Walters W59248B - Full Page.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ilyas%20Basim%20Khuri%20Bazzi%20Rahib%20-%20Jesus%20Heals%20a%20Demon-possessed%20Boy%20-%20Walters%20W59248B%20-%20Full%20Page.jpg,https://commons.wikimedia.org/wiki/File:Ilyas_Basim_Khuri_Bazzi_Rahib_-_Jesus_Heals_a_Demon-possessed_Boy_-_Walters_W59248B_-_Full_Page.jpg
57937,,Ilyas Basim Khuri Bazzi Rahib - Jesus Heals the Man with a Withered Hand - Walters W59231B - Full Page.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ilyas%20Basim%20Khuri%20Bazzi%20Rahib%20-%20Jesus%20Heals%20the%20Man%20with%20a%20Withered%20Hand%20-%20Walters%20W59231B%20-%20Full%20Page.jpg,https://commons.wikimedia.org/wiki/File:Ilyas_Basim_Khuri_Bazzi_Rahib_-_Jesus_Heals_the_Man_with_a_Withered_Hand_-_Walters_W59231B_-_Full_Page.jpg
56151,,Ilyas Basim Khuri Bazzi Rahib - Jesus Raises a Widow?s Son at Nain - Walters W592157A - Full Page.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ilyas%20Basim%20Khuri%20Bazzi%20Rahib%20-%20Jesus%20Raises%20a%20Widow%3Fs%20Son%20at%20Nain%20-%20Walters%20W592157A%20-%20Full%20Page.jpg,https://commons.wikimedia.org/wiki/File:Ilyas_Basim_Khuri_Bazzi_Rahib_-_Jesus_Raises_a_Widow%3Fs_Son_at_Nain_-_Walters_W592157A_-_Full_Page.jpg
55906,,Ilyas Basim Khuri Bazzi Rahib - Jesus Walks on Water - Walters W59241A - Full Page.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ilyas%20Basim%20Khuri%20Bazzi%20Rahib%20-%20Jesus%20Walks%20on%20Water%20-%20Walters%20W59241A%20-%20Full%20Page.jpg,https://commons.wikimedia.org/wiki/File:Ilyas_Basim_Khuri_Bazzi_Rahib_-_Jesus_Walks_on_Water_-_Walters_W59241A_-_Full_Page.jpg
55922,,Ilyas Basim Khuri Bazzi Rahib - Jesus and the Canaanite Woman - Walters W59243A - Full Page.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ilyas%20Basim%20Khuri%20Bazzi%20Rahib%20-%20Jesus%20and%20the%20Canaanite%20Woman%20-%20Walters%20W59243A%20-%20Full%20Page.jpg,https://commons.wikimedia.org/wiki/File:Ilyas_Basim_Khuri_Bazzi_Rahib_-_Jesus_and_the_Canaanite_Woman_-_Walters_W59243A_-_Full_Page.jpg
57555,,Ilyas Basim Khuri Bazzi Rahib - Jesus and the Canaanite Woman - Walters W59243A - Full Page.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ilyas%20Basim%20Khuri%20Bazzi%20Rahib%20-%20Jesus%20and%20the%20Canaanite%20Woman%20-%20Walters%20W59243A%20-%20Full%20Page.jpg,https://commons.wikimedia.org/wiki/File:Ilyas_Basim_Khuri_Bazzi_Rahib_-_Jesus_and_the_Canaanite_Woman_-_Walters_W59243A_-_Full_Page.jpg
57997,,Ilyas Basim Khuri Bazzi Rahib - The Holy Women at the Tomb - Walters W59281B - Full Page.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ilyas%20Basim%20Khuri%20Bazzi%20Rahib%20-%20The%20Holy%20Women%20at%20the%20Tomb%20-%20Walters%20W59281B%20-%20Full%20Page.jpg,https://commons.wikimedia.org/wiki/File:Ilyas_Basim_Khuri_Bazzi_Rahib_-_The_Holy_Women_at_the_Tomb_-_Walters_W59281B_-_Full_Page.jpg
56066,Q5693444,Image-El Bautismo de Cristo El Greco version1609.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Image-El%20Bautismo%20de%20Cristo%20El%20Greco%20version1609.jpg,https://commons.wikimedia.org/wiki/File:Image-El_Bautismo_de_Cristo_El_Greco_version1609.jpg
57248,,Immigrant Family Toronto.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Immigrant%20Family%20Toronto.jpg,https://commons.wikimedia.org/wiki/File:Immigrant_Family_Toronto.jpg
57234,,"In the Beginning. Stained-glass window at Church of Our Savior, MCC (Metropolitan Community Church), 2011 South Federal Hwy, Boynton Beach, Florida.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/In%20the%20Beginning.%20Stained-glass%20window%20at%20Church%20of%20Our%20Savior%2C%20MCC%20%28Metropolitan%20Community%20Church%29%2C%202011%20South%20Federal%20Hwy%2C%20Boynton%20Beach%2C%20Florida.jpg,"https://commons.wikimedia.org/wiki/File:In_the_Beginning._Stained-glass_window_at_Church_of_Our_Savior,_MCC_(Metropolitan_Community_Church),_2011_South_Federal_Hwy,_Boynton_Beach,_Florida.jpg"
58780,,India Kerala 18th C - Pieta in wood IMG 9592 Museum of Asian Civilisation.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/India%20Kerala%2018th%20C%20-%20Pieta%20in%20wood%20IMG%209592%20Museum%20of%20Asian%20Civilisation.jpg,https://commons.wikimedia.org/wiki/File:India_Kerala_18th_C_-_Pieta_in_wood_IMG_9592_Museum_of_Asian_Civilisation.jpg
56310,,Indian - The Christ Child as Good Shepherd - Walters 71324.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Indian%20-%20The%20Christ%20Child%20as%20Good%20Shepherd%20-%20Walters%2071324.jpg,https://commons.wikimedia.org/wiki/File:Indian_-_The_Christ_Child_as_Good_Shepherd_-_Walters_71324.jpg
57459,,Indian - The Christ Child as Good Shepherd - Walters 71324.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Indian%20-%20The%20Christ%20Child%20as%20Good%20Shepherd%20-%20Walters%2071324.jpg,https://commons.wikimedia.org/wiki/File:Indian_-_The_Christ_Child_as_Good_Shepherd_-_Walters_71324.jpg
48978,Q663118,Ingobertus 001.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ingobertus%20001.jpg,https://commons.wikimedia.org/wiki/File:Ingobertus_001.jpg
58698,,Initial V- The Descent of the Holy Spirit - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Initial%20V-%20The%20Descent%20of%20the%20Holy%20Spirit%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:Initial_V-_The_Descent_of_the_Holy_Spirit_-_Google_Art_Project.jpg
56766,,Inmigrantes 2.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Inmigrantes%202.JPG,https://commons.wikimedia.org/wiki/File:Inmigrantes_2.JPG
55661,Q5785920,Interior convento 3.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Interior%20convento%203.jpg,https://commons.wikimedia.org/wiki/File:Interior_convento_3.jpg
54435,Q733890,"Interior of Basilica di Santa Prassede, Rome.JPG",http://commons.wikimedia.org/wiki/Special:FilePath/Interior%20of%20Basilica%20di%20Santa%20Prassede%2C%20Rome.JPG,"https://commons.wikimedia.org/wiki/File:Interior_of_Basilica_di_Santa_Prassede,_Rome.JPG"
57185,,Interior of Igreja da Misericórdia de Esposende (14).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Interior%20of%20Igreja%20da%20Miseric%C3%B3rdia%20de%20Esposende%20%2814%29.jpg,https://commons.wikimedia.org/wiki/File:Interior_of_Igreja_da_Miseric%C3%B3rdia_de_Esposende_(14).jpg
48981,,Irakischer Maler um 1280 001.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Irakischer%20Maler%20um%201280%20001.jpg,https://commons.wikimedia.org/wiki/File:Irakischer_Maler_um_1280_001.jpg
48980,,Iranischer Meister 001.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Iranischer%20Meister%20001.jpg,https://commons.wikimedia.org/wiki/File:Iranischer_Meister_001.jpg
46581,,Irischer Meister 001.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Irischer%20Meister%20001.jpg,https://commons.wikimedia.org/wiki/File:Irischer_Meister_001.jpg
54812,,Isaac Cigoli.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Isaac%20Cigoli.jpg,https://commons.wikimedia.org/wiki/File:Isaac_Cigoli.jpg
48985,,Isaak Ilitsch Lewitan 001.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Isaak%20Ilitsch%20Lewitan%20001.jpg,https://commons.wikimedia.org/wiki/File:Isaak_Ilitsch_Lewitan_001.jpg
48987,,Isaak Ilitsch Lewitan 003.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Isaak%20Ilitsch%20Lewitan%20003.jpg,https://commons.wikimedia.org/wiki/File:Isaak_Ilitsch_Lewitan_003.jpg
55521,,Isabel Wray - geograph.org.uk - 794044.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Isabel%20Wray%20-%20geograph.org.uk%20-%20794044.jpg,https://commons.wikimedia.org/wiki/File:Isabel_Wray_-_geograph.org.uk_-_794044.jpg
56095,,Isidre Nonell - Poor Woman Praying - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Isidre%20Nonell%20-%20Poor%20Woman%20Praying%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:Isidre_Nonell_-_Poor_Woman_Praying_-_Google_Art_Project.jpg
58668,,Islamic Adam & Eve.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Islamic%20Adam%20%26%20Eve.jpg,https://commons.wikimedia.org/wiki/File:Islamic_Adam_&_Eve.jpg
56335,,Israel Nazareth9 tango7174.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Israel%20Nazareth9%20tango7174.jpg,https://commons.wikimedia.org/wiki/File:Israel_Nazareth9_tango7174.jpg
56656,,Istanbul - Museo archeologico - Mostra sul colore nell'antichitÓ 12 - Foto G. Dall'Orto 28-5-2006.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Istanbul%20-%20Museo%20archeologico%20-%20Mostra%20sul%20colore%20nell%27antichit%C3%93%2012%20-%20Foto%20G.%20Dall%27Orto%2028-5-2006.jpg,https://commons.wikimedia.org/wiki/File:Istanbul_-_Museo_archeologico_-_Mostra_sul_colore_nell%27antichit%C3%93_12_-_Foto_G._Dall%27Orto_28-5-2006.jpg
55834,,It's Time To Pray.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/It%27s%20Time%20To%20Pray.jpg,https://commons.wikimedia.org/wiki/File:It%27s_Time_To_Pray.jpg
55555,,Italian - Crozier Head with the Eagle of Saint John - Walters 71300 - View E.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Italian%20-%20Crozier%20Head%20with%20the%20Eagle%20of%20Saint%20John%20-%20Walters%2071300%20-%20View%20E.jpg,https://commons.wikimedia.org/wiki/File:Italian_-_Crozier_Head_with_the_Eagle_of_Saint_John_-_Walters_71300_-_View_E.jpg
55461,,Italian - The Last Supper - Walters 71483.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Italian%20-%20The%20Last%20Supper%20-%20Walters%2071483.jpg,https://commons.wikimedia.org/wiki/File:Italian_-_The_Last_Supper_-_Walters_71483.jpg
48988,Q20172905,Italo-Byzantinischer Maler des 13. Jahrhunderts 001.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Italo-Byzantinischer%20Maler%20des%2013.%20Jahrhunderts%20001.jpg,https://commons.wikimedia.org/wiki/File:Italo-Byzantinischer_Maler_des_13._Jahrhunderts_001.jpg
48990,,Italo-Byzantinischer Meister 001.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Italo-Byzantinischer%20Meister%20001.jpg,https://commons.wikimedia.org/wiki/File:Italo-Byzantinischer_Meister_001.jpg
48991,,Italo-Byzantinischer Meister 002.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Italo-Byzantinischer%20Meister%20002.jpg,https://commons.wikimedia.org/wiki/File:Italo-Byzantinischer_Meister_002.jpg
56051,,Ivan Yermenyov. Singing beggars.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Ivan%20Yermenyov.%20Singing%20beggars.jpg,https://commons.wikimedia.org/wiki/File:Ivan_Yermenyov._Singing_beggars.jpg
56120,,Iványi Doubting Saint Thomas.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Iv%C3%A1nyi%20Doubting%20Saint%20Thomas.jpg,https://commons.wikimedia.org/wiki/File:Iv%C3%A1nyi_Doubting_Saint_Thomas.jpg
48995,,Iwan Iwanowitsch Schischkin 002.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Iwan%20Iwanowitsch%20Schischkin%20002.jpg,https://commons.wikimedia.org/wiki/File:Iwan_Iwanowitsch_Schischkin_002.jpg
48994,Q31273136,Iwan Iwanowitsch Schischkin 003.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Iwan%20Iwanowitsch%20Schischkin%20003.jpg,https://commons.wikimedia.org/wiki/File:Iwan_Iwanowitsch_Schischkin_003.jpg
57634,,JOB ON THE ASH HEAP.png,http://commons.wikimedia.org/wiki/Special:FilePath/JOB%20ON%20THE%20ASH%20HEAP.png,https://commons.wikimedia.org/wiki/File:JOB_ON_THE_ASH_HEAP.png
58405,,"Jaali or marble lattice screen showing a mihrab, from inside Humayun's tomb, Delhi.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Jaali%20or%20marble%20lattice%20screen%20showing%20a%20mihrab%2C%20from%20inside%20Humayun%27s%20tomb%2C%20Delhi.jpg,"https://commons.wikimedia.org/wiki/File:Jaali_or_marble_lattice_screen_showing_a_mihrab,_from_inside_Humayun%27s_tomb,_Delhi.jpg"
48997,Q55862581,Jacob Cornelisz. van Oostsanen 001.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Cornelisz.%20van%20Oostsanen%20001.jpg,https://commons.wikimedia.org/wiki/File:Jacob_Cornelisz._van_Oostsanen_001.jpg
57628,,Jacob Jordaens - Abraham Grapheus as Job.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Jordaens%20-%20Abraham%20Grapheus%20as%20Job.JPG,https://commons.wikimedia.org/wiki/File:Jacob_Jordaens_-_Abraham_Grapheus_as_Job.JPG
57540,Q61890442,Jacob Jordaens - Moses and his Ethiopian wife Sephora.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Jordaens%20-%20Moses%20and%20his%20Ethiopian%20wife%20Sephora.jpg,https://commons.wikimedia.org/wiki/File:Jacob_Jordaens_-_Moses_and_his_Ethiopian_wife_Sephora.jpg
55210,,"Jacob Jordaens - Self-Portrait among Parents, Brothers and Sisters - WGA12024.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Jordaens%20-%20Self-Portrait%20among%20Parents%2C%20Brothers%20and%20Sisters%20-%20WGA12024.jpg,"https://commons.wikimedia.org/wiki/File:Jacob_Jordaens_-_Self-Portrait_among_Parents,_Brothers_and_Sisters_-_WGA12024.jpg"
58479,,Jacob Symonsz Pynas Ruth beschliesst mit Naomi nach Bethlehem zu ziehen.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Symonsz%20Pynas%20Ruth%20beschliesst%20mit%20Naomi%20nach%20Bethlehem%20zu%20ziehen.jpg,https://commons.wikimedia.org/wiki/File:Jacob_Symonsz_Pynas_Ruth_beschliesst_mit_Naomi_nach_Bethlehem_zu_ziehen.jpg
57168,,Jacob Wrestling with the Angel by Maurice Denis.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Wrestling%20with%20the%20Angel%20by%20Maurice%20Denis.jpg,https://commons.wikimedia.org/wiki/File:Jacob_Wrestling_with_the_Angel_by_Maurice_Denis.jpg
57432,,"Jacob y el rebaño de Labán, de José de Ribera (Monasterio de El Escorial).jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20y%20el%20reba%C3%B1o%20de%20Lab%C3%A1n%2C%20de%20Jos%C3%A9%20de%20Ribera%20%28Monasterio%20de%20El%20Escorial%29.jpg,"https://commons.wikimedia.org/wiki/File:Jacob_y_el_reba%C3%B1o_de_Lab%C3%A1n,_de_Jos%C3%A9_de_Ribera_(Monasterio_de_El_Escorial).jpg"
56138,Q28039360,"Jacopo Bassano - Christ in the House of Mary, Martha, and Lazarus - Google Art Project.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Jacopo%20Bassano%20-%20Christ%20in%20the%20House%20of%20Mary%2C%20Martha%2C%20and%20Lazarus%20-%20Google%20Art%20Project.jpg,"https://commons.wikimedia.org/wiki/File:Jacopo_Bassano_-_Christ_in_the_House_of_Mary,_Martha,_and_Lazarus_-_Google_Art_Project.jpg"
