qid,label_en,label_commons,description_en,act_uuid,act,act_ref1_hash,act_ref1_retrieved_nodeId,act_ref1_retrieved_val,act_ref1_retrieved_prec,inventory_number_uuid,inventory_number,inventory_number_collection,inventory_number_ref1_hash,inventory_number_ref1_referenceUrl,inventory_number_ref1_retrieved_nodeId,inventory_number_ref1_retrieved_val,inventory_number_ref1_retrieved_prec,title_uuid,title,title_ref1_hash,title_ref1_referenceUrl,title_ref1_retrieved_nodeId,title_ref1_retrieved_val,title_ref1_retrieved_prec,creator_uuid,creator,creator_object_has_role,creator_ref1_hash,creator_ref1_referenceUrl,creator_ref1_retrieved_nodeId,creator_ref1_retrieved_val,creator_ref1_retrieved_prec,instance_of_uuid,instance_of,instance_of_ref1_hash,instance_of_ref1_referenceUrl,instance_of_ref1_retrieved_nodeId,instance_of_ref1_retrieved_val,instance_of_ref1_retrieved_prec,inception_uuid,inception_nodeId,inception_val,inception_prec,inception_earliest_date_nodeId,inception_earliest_date_val,inception_earliest_date_prec,inception_latest_date_nodeId,inception_latest_date_val,inception_latest_date_prec,inception_sourcing_circumstances,inception_ref1_hash,inception_ref1_referenceUrl,inception_ref1_retrieved_nodeId,inception_ref1_retrieved_val,inception_ref1_retrieved_prec,country_of_origin_uuid,country_of_origin,country_of_origin_ref1_hash,country_of_origin_ref1_referenceUrl,country_of_origin_ref1_retrieved_nodeId,country_of_origin_ref1_retrieved_val,country_of_origin_ref1_retrieved_prec,copyright_status_uuid,copyright_status,copyright_status_applies_to_jurisdiction,copyright_status_determination_method,copyright_status_ref1_hash,copyright_status_ref1_referenceUrl,copyright_status_ref1_retrieved_nodeId,copyright_status_ref1_retrieved_val,copyright_status_ref1_retrieved_prec,image_uuid,image,image_ref1_hash,image_ref1_referenceUrl,image_ref1_retrieved_nodeId,image_ref1_retrieved_val,image_ref1_retrieved_prec,collection_uuid,collection,collection_ref1_hash,collection_ref1_referenceUrl,collection_ref1_retrieved_nodeId,collection_ref1_retrieved_val,collection_ref1_retrieved_prec
,Nuns of the Christian Care Centre,"The nuns of the Christian Care Centre, (L-R) Sister Agnes Naaru SMSM (CCC Volunteer nurse), Sister Doreen Awaiasi (Coordinator of the CCC), Sister Jenny, Florence Taro (Officer in Charge, Royal Solomon Islands Police force Sexual Assault Unit), Sister Ruth. Photo taken by Irene Scott for AusAID. (13/2529)",photograph by Irene Scott,,56205,,,2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,Q125191,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56205,,2022-03-30,,,,2013-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56205,,2022-03-30,,,Q685,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56205,,2022-03-30,,,,,,,,,,,,The nuns of the Christian Care Centre. (10729767853).jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56205,,2022-03-30,,,,,,,,
,Sisters of Mercy,in courtyard at Convent on Hunters Road,sculpture by artist unknown,,56208,,,2022-03-30,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q860861,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56208,,2022-03-30,,,,1950-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56208,,2022-03-30,,,Q145,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56208,,2022-03-30,,,,,,,,,,,,Sisters of Mercy.JPG,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56208,,2022-03-30,,,,,,,,
,Mary and Martha House,"Big Draw Project 20098-Ruskin, Florida",mural by various artists,,56211,,,2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,Q125191,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56211,,2022-03-30,,,,2014-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56211,,2022-03-30,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56211,,2022-03-30,,,,,,,,,,,,2009 - COMMUNITY MURAL-in-the-Round PROJECT Big Draw at Mary Martha House Store.JPG,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56211,,2022-03-30,,,,,,,,
,[forgive us our] Debt!,www.artofculturalevolution.org,sculpture by ArtofCulturalEvolution,,56220,,,2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,Q860861,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56220,,2022-03-30,,,,2011-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56220,,2022-03-30,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56220,,2022-03-30,,,,,,,,,,,,"Debt, art installation during Occupy Portland.JPG",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56220,,2022-03-30,,,,,,,,
,Ethiopian Orthodox Choir,Ethiopian painting on a stretched leather canvas. Cropped,painting by artist unknown,,56226,,,2022-03-30,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56226,,2022-03-30,,,,2050-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56226,,2022-03-30,,,Q115,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56226,,2022-03-30,,,,,,,,,,,,Ethiopian painting of Ethiopian Orthodox choir.png,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56226,,2022-03-30,,,,,,,,
,Annunciation of the Angel to Mary,"""Annunciation of the Angel to Mary""",carving by Lamidi O. Fakeye,,56227,,,2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,Q97570030,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56227,,2022-03-30,,,,1950-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56227,,2022-03-30,,,,,,,,,,,,,,,,,,,"""Annunciation of the Angel to Mary"" - NARA - 558880.jpg",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56227,,2022-03-30,,,,,,,,
,Messenger of Peace,Messenger of Peace Bronze sculpture located on Cooper Street just off St Peter's Square http://www.manchestergalleries.org/the-collections/public-art/messenger-of-peace,sculpture by Barbara Pearson,,56231,,,2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,Q860861,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56231,,2022-03-30,,,,1986-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56231,,2022-03-30,,,Q145,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56231,,2022-03-30,,,,,,,,,,,,Messenger of Peace - geograph.org.uk - 1419312.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56231,,2022-03-30,,,,,,,,
,Mary With Child,an unusual statue of a pregnant Virgin Mary This is a photo of a monument indexed in the Spanish heritage register of Bienes de Interés Cultural under the reference RI-51-0000063 .,"sculpture by artist unknown, photo by Sustiputo",,56232,,,2022-03-30,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q860861,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56232,,2022-03-30,,,,1250-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56232,,2022-03-30,,,Q29,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56232,,2022-03-30,,,,,,,,,,,,"Virgen encinta, Colegiata de Sta Mª La Mayor, Toro.JPG",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56232,,2022-03-30,,,,,,,,
,Sundial of Mont Sainte-Odile Abbey,Sun clock,orchistractural structure by artist unknown,,56274,,,2022-03-30,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q811979,,,,,,,,1750-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56274,,2022-03-30,,,Q142,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56274,,2022-03-30,,,,,,,,,,,,Sundial of Mont Sainte-Odile.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56274,,2022-03-30,,,,,,,,
,Jesus Preaching in the Present,Söraby Church.Painting in the stands with motives: Jesus preaching in the present.,"painting by artist unknown, photo by Bernt Fransson",,56275,,,2022-03-30,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56275,,2022-03-30,,,,1950-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56275,,2022-03-30,,,Q34,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56275,,2022-03-30,,,,,,,,,,,,Söraby kyrka Tavla 021.JPG,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56275,,2022-03-30,,,,,,,,
,Star of Bethlehem with Pomegranate Trees,"Quilt in the Museum of Fine Arts, Boston, Massachusetts, USA. Photography of this exhibit was permitted without restriction. This artwork is in the public domain because the artist died more than 70 years ago.",textile by artist unknown,,56278,,,2022-03-30,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q28823,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56278,,2022-03-30,,,,1850-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56278,,2022-03-30,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56278,,2022-03-30,,,,,,,,,,,,"Star of Bethlehem with Pomegranate Trees, New York, c. 1850 - Museum of Fine Arts, Boston - DSC02710.JPG",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56278,,2022-03-30,,,,,,,,
,John the Baptist,Schwabach - City Church. Altar of Saint Catherine ( 1465 ) with closed wings: John the Baptist.,"painting by artist unknown, photo by Wolfgang Sauber",,56284,,,2022-03-30,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56284,,2022-03-30,,,,1465-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56284,,2022-03-30,,,Q183,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56284,,2022-03-30,,,,,,,,,,,,Schwabach Stadtkirche - Katharinenaltar Flügel 4a.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56284,,2022-03-30,,,,,,,,
,"Clare of Assisi, Convent of Poor Clares",,"mural by artist unknown, photo by Eugenio Hansen, OFS",,56293,,,2022-03-30,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q219423,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56293,,2022-03-30,,,,1956-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56293,,2022-03-30,,,Q155,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56293,,2022-03-30,,,,,,,,,,,,Mosteiro São Damião em Porto Alegre 03.JPG,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56293,,2022-03-30,,,,,,,,
,World Peace Monument,"The World Peace monument in a pond next to a statue of the Buddha on a lotus in Swayambhunath temple site, Kathmandu, Nepal.","sculpture by artist unknown, photo by Markus Koljonen ",,56295,,,2022-03-30,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q860861,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56295,,2022-03-30,,,,1950-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56295,,2022-03-30,,,,,,,,,,,,,,,,,,,Swayambhunath world peace monument.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56295,,2022-03-30,,,,,,,,
,"Demonstration to support Kurds and Yazidis persecuted by the Islamic State in Iraqi Kurdistan, 23th August 2014","Demonstration to support Kurds and Yazidis persecuted by the Islamic State in Iraqi Kurdistan, 23th August 2014, Beaumarchais boulevard, Paris.",photograph by Jiel Beaumadier,,56297,,,2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,Q125191,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56297,,2022-03-30,,,,2014-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56297,,2022-03-30,,,Q142,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56297,,2022-03-30,,,,,,,,,,,,Jielbeaumadier manif kurdes ei 2 paris 2014.jpeg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56297,,2022-03-30,,,,,,,,
,Master Builder Adolph Ruprecht,"Relief portrait of master builder Adolph Ruprecht, who in 1905 and 1906 refurbished the church, on the southern portal of St Peter parish church in Aflenz Kurort, Styria This media shows the protected monument with the number 56482 in Austria. ( Commons, de, Wikidata )","sculpture by artist unknown, photo by Wolfgang Glock",,56304,,,2022-03-30,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q860861,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56304,,2022-03-30,,,,1905-01-01T00:00:00Z,9,,1905-01-01T00:00:00Z,9,,1906-01-01T00:00:00Z,9,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56304,,2022-03-30,,,Q40,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56304,,2022-03-30,,,,,,,,,,,,Aflenz Pfarrkirche S-Portal Detail.JPG,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56304,,2022-03-30,,,,,,,,
,Star of Bethlehem Quilt,Star of Bethlehem Quilt,quilt by artist unknown,,56307,,,2022-03-30,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q1064538,,,,,,,,1835-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56307,,2022-03-30,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56307,,2022-03-30,,,Q19652,,,,https://commons.wikimedia.org/wiki/File:Star_of_Bethlehem_Quilt_MET_DT1820.jpg,,2022-03-30,,,Star of Bethlehem Quilt MET DT1820.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56307,,2022-03-30,,,,,,,,
,Title	Herod Speaks with the Magi,"Triomphal Arch Mosaics in the Basilica of Santa Maria Maggiore in Rome, right side, third register from up",mosaic by artist unknown,,56311,,,2022-03-30,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q133067,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56311,,2022-03-30,,,,0450-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56311,,2022-03-30,,,Q38,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56311,,2022-03-30,,,,,,,,,,,,RomaSantaMariaMaggioreArcoTrionfaleDxRegistro3.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56311,,2022-03-30,,,,,,,,
,Herod with the Three Kings,,fresco by artist unknown,,56312,,,2022-03-30,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q22669139,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56312,,2022-03-30,,,,1450-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56312,,2022-03-30,,,Q142,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56312,,2022-03-30,,,,,,,,,,,,Saint-Gonery.Drei.Heilige.Koenige.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56312,,2022-03-30,,,,,,,,
,"Rising Star, Milky Way","Last night I drove up to Cuba, NM, and took some star shots. It was the first clear night in a couple of weeks, and it came on a new moon, so all I had to do was find a place with minimum light pollution. I bought a new (cheap) lens, a Rokinon 14mm f/2.8, and this is the first time I've tried it out. This image is a composite of three shots with the Rokinon, 30 sec at ISO 6400, f/2.8. I merged the images manually in Photoshop. The bright light on the right (southern) horizon is Albuquerque, about 60 miles away from my remote location in a field west of Cuba. I took the images around 11:00 pm local time. The milky way was rising in the eastern sky. I'm working on a motorized equatorial mount and, if it works, I should be able to get better shots by tracking the stars. I think the sky in southwest NM, in the Gila Wilderness area, is even darker than this location, so maybe next month I'll go down there. The milky way, only a small part of which you see here, is our galaxy. It has maybe 10 billion stars. Until 100 years ago, it was believed that the entire universe was this single galaxy. We now know that there are at least 100 billion galaxies in the visible part of the universe. The possibility of multiple universes is an openly debated question in current cosmology.",photograph by John Fowler,,56313,,,2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,Q125191,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56313,,2022-03-30,,,,2014-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56313,,2022-03-30,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56313,,2022-03-30,,,,,,,,,,,,Milky Way - 28 June 2014.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56313,,2022-03-30,,,,,,,,
,Hedwig Listening to a Reading; Hedwig Praying,"Hedwig Listening to a Reading; Hedwig Praying title QS:P1476,en:""Hedwig Listening to a Reading; Hedwig Praying"" label QS:Len,""Hedwig Listening to a Reading; Hedwig Praying""","manuscript by Court workshop of Duke Ludwig I of Liegnitz and Brieg (Polish, 1364 - 1398)– illuminator (Polish)",,56316,,,2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,Q87167,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56316,,2022-03-30,,,,1353-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56316,,2022-03-30,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56316,,2022-03-30,,,,,,,,,,,,Court workshop of Duke Ludwig I of Liegnitz and Brieg (Polish - Hedwig Listening to a Reading; Hedwig Praying - Google Art Project.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56316,,2022-03-30,,,,,,,,
,God's Shining Face,"Stained glass window, center of the rose. Saint-Nicholas basilica, Saint-Nicolas-de-Port, Meurthe-et-Moselle, Lorraine, France.",stained glass by George Millereau,,56319,,,2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,Q1473346,,,,,,,,1550-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56319,,2022-03-30,,,Q142,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56319,,2022-03-30,,,,,,,,,,,,Vitrail Basilique Saint-Nicolas 080208 05.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56319,,2022-03-30,,,,,,,,
,Wall of Praise at Thanks-giving Square,"Title: The ""Wall of Praise"" at Thanks-Giving Square, a small (actually triangular) park in downtown Dallas, Texas, that is operated by the non-profit Thanks-Giving Foundation Physical description: 1 photograph : digital, tiff file, color. Notes: Gift; The Lyda Hill Foundation; 2014; (DLC/PP-2014:054).; Forms part of: Lyda Hill Texas Collection of Photographs in Carol M. Highsmith's America Project in the Carol M. Highsmith Archive.; Title, date, and keywords based on information provided by the photographer.; ""Golden Rule"" mosaic signed: Atelier Mosaico Veneziano, 1996.; The park, designed by architect Philip Johnson, was dedicated in 1976 to promote the concept of giving thanks as a universal, human value. The Wall of Praise features a portion of the text from Psalms 100 and a mosaic based on Norman Rockwell's ""The Golden Rule.""; Credit line: The Lyda Hill Texas Collection of Photographs in Carol M. Highsmith's America Project, Library of Congress, Prints and Photographs Division.","mosaic by Atelier Mosaico Veneziano, photo by Carol M. Highsmith",,56332,,,2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,Q133067,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56332,,2022-03-30,,,,1996-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56332,,2022-03-30,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56332,,2022-03-30,,,,,,,,,,,,"The ""Wall of Praise"" at Thanks-Giving Square, a small (actually triangular) park in downtown Dallas, Texas, that is operated by the non-profit Thanks-Giving Foundation LCCN2014633401.tif",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56332,,2022-03-30,,,,,,,,
,Mary of the Annunciation,"Basilica of the Annunciation, Nazareth, Israel. Mosaics of Extremadura, Spain.",mosaic,,56335,,,2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,Q133067,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56335,,2022-03-30,,,,1969-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56335,,2022-03-30,,,Q801,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56335,,2022-03-30,,,,,,,,,,,,Israel Nazareth9 tango7174.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56335,,2022-03-30,,,,,,,,
,"Joseph, Mary, and Jesus",Nativity scenes,"figurine by artist unknown, photo by Vagner Carvalheiro",,56340,,,2022-03-30,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q1066288,,,,,,,,2050-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56340,,2022-03-30,,,Q155,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56340,,2022-03-30,,,,,,,,,,,,Nativity scenes 01.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56340,,2022-03-30,,,,,,,,
,Joseph and Mary traveling to Bethlehem,Portinari Triptych,painting by Hugo van der Goes,,56350,,,2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,Q3305213,,"https://commons.wikimedia.org/wiki/File:Hugo_van_der_Goes_-_Triptyque_Portinari,_d%C3%A9tail_4.jpg",,2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hugo van der Goes - Triptyque Portinari, détail 4.jpg",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56350,,2022-03-30,,,,,,,,
,"Clara Barton, Founder of the Red Cross","Clara Barton, founder of the American Red Cross",commemorative plaque by artist unknown,,56370,,,2022-03-30,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q721747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clara Barton, founder American Red Cross (89684515).jpg",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56370,,2022-03-30,,,,,,,,
,Baptism of Christ,Baptism of Christ. Jesus is baptized in the Jordan River by John.,"painting by artist unknown, photo by Dave Zelenka",,56385,,,2022-03-30,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56385,,2022-03-30,,,,2005-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56385,,2022-03-30,,,,,,,,,,,,,,,,,,,Baptism-of-Christ.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56385,,2022-03-30,,,,,,,,
,Fish Symbol on Shrine Wall,Fish Symbol on Shrine Wall - Abomey - Benin,"mural by artist unknown, photo by Adam Jones, Ph.D.",,56390,,,2022-03-30,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q219423,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56390,,2022-03-30,,,,2010-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56390,,2022-03-30,,,Q962,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56390,,2022-03-30,,,,,,,,,,,,Fish Symbol on Shrine Wall - Abomey - Benin.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56390,,2022-03-30,,,,,,,,
,"Official Logo of the Presbyterian Church in Marambaia, Brazil",, logo by Igreja Presbiteriana em Marambaia,,56391,,,2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,Q1886349,,,,,,,,2010-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56391,,2022-03-30,,,Q155,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56391,,2022-03-30,,,,,,,,,,,,Igreja Presbiteriana em Marambaia.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56391,,2022-03-30,,,,,,,,
,"Martin Luther King, Jr.",,sculpture by artist unknown,,56396,,,2022-03-30,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q860861,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56396,,2022-03-30,,,,1950-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56396,,2022-03-30,,,Q96,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56396,,2022-03-30,,,,,,,,,,,,Martin Luther King Estatua.JPG,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56396,,2022-03-30,,,,,,,,
,Jesus Casts Out the Unclean Spirit,"Jesus Christ dispossesses (section of painting scenes on the abstinence cloth in the Cathedral of Gurk, Carinthia, Austria)",painting by Meister Konrad von Friesach,,56402,,,2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,Q3305213,,,,,,,,1450-01-01T00:00:00Z,9,,,,,,,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56402,,2022-03-30,,,Q40,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56402,,2022-03-30,,,,,,,,,,,,Fastentuch Gurker Dom Daemonenaustreibung 30032007.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56402,,2022-03-30,,,,,,,,
,Christ Healing Peter's Mother-in-Law,,painting by Meister des Hitda-Evangeliars,,56407,,,2022-03-30,,,,,,,,,,,,,,,,,,_:,Q4233718,,,,,,,Q3305213,,https://commons.wikimedia.org/wiki/File:Meister_des_Hitda-Evangeliars_002.jpg,,2022-03-30,,,,1020-01-01T00:00:00Z,9,,,,,,,Q5727902,,https://commons.wikimedia.org/wiki/File:Meister_des_Hitda-Evangeliars_002.jpg,,2022-03-30,,,,,,,,,,,,,,,,,,,Meister des Hitda-Evangeliars 002.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56407,,2022-03-30,,,,,,,,
,Sunset sets the sky ablaze at South Dakota's Waubay National Wildlife Refuge,Sunset sets the sky ablaze at South Dakota's Waubay National Wildlife Refuge. Credit: Spencer Neuharth / USFWS,photograph by Spencer Neuharth,,56414,,,2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,Q125191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Waubay NWR Sunset (9737733990).jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56414,,2022-03-30,,,,,,,,
