RecordNumber,dimension,DateUpdated,DateCreated,LocationCountry,MaterialMedium,Description,Language,RelScriptureChapter,CopyrightStatement,BibliographyLink,StaffNotes,DateCreation,RelScriptureBook,LectionaryLink,CopyrightStatus,RelICANumber,RelScripture,SubjectBuildingName,ImageLink,Unit,Title,part_of,SubjectLC,RelScriptureVerse,Subject,Institution,ImageAvailable,ObjectFunction,CreatorArtist,SubjectName,LocationCreationSite,LocationState,Collection,IconClassNumber,OriginalLocation,BCAD,SortDate,LectionaryRank,CopyrightPermission
27092,3D,2022-06-19 16:08:32.0,2002-08-01 00:00:00.0,France,,"<p><p>Digitized from the slide collection of James T. Womack, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,,Identify,1155,||||,ANYDy,Educational Use Permitted,,Matthew 25:31-46,Cathédrale de Laon,204,,"Laon; right jamb figures of the south portal, west facade (Last Judgment Portal)",Q585947,"Christian art and symbolism -- France -- Laon -- Medieval, 500-1500",||||,Last Judgment,Vanderbilt University,on,,,,Laon,,Art in the Christian Tradition,11U1 ; 73C841,,2,,999,Creative Commons BY-SA 4.0
29327,3D,2022-06-19 18:15:50.0,2003-04-26 00:00:00.0,France,Stone,"West facade, central portal, tympanum. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,,,1220-1240,||||,ANYDy,Educational Use Permitted,"20 A51 CND 14W,001 A2-A3",Matthew 25:31-46,Cathédrale d'Amiens,1301,,"Last Judgment, Cathédrale d'Amiens",Q106934,"Christian art and symbolism -- France -- Amiens -- Medieval, 500-1500",||||,Last Judgment,Vanderbilt University,on,Relief sculpture,,,Amiens,,Art in the Christian Tradition,11U11,,2,1220,999,Creative Commons BY-SA 4.0
43114,3D,2022-06-20 19:28:16.0,2005-03-18 00:00:00.0,France,,"This complex representation of the Last Judgment at Conques includes biblical, patristic, and cultural interpretations, but it is primarily based upon the Last Judgment passage in the Gospel of Matthew, Chapter 25, verses 31-46 <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,104,,1096-1107,||||,ANYDy,,"Conques: Church, Ste. Foy",Matthew 25:31-46,Abbaye Sainte-Foy de Conques,1001,,"Last Judgment, Abbaye Sainte-Foy de Conques",Q670092,Christian art and symbolism,||||,Last Judgment,Vanderbilt University,on,,,,Conques,,Art in the Christian Tradition,11U1,,2,1100,999,Creative Commons BY-SA 4.0
29329,3D,2022-06-19 18:19:17.0,2003-04-26 00:00:00.0,France,Stone,"Amiens, West facade, central portal, tympanum.  Detail - weighing of souls by Archangel Michael. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,,,1220-1240,||||,ANYDy,Educational Use Permitted,"20 A51 CND 14W,001 A2-A3",Matthew 25:31-46,Cathédrale d'Amiens,1303,,"Last Judgment, Cathédrale d'Amiens (Detail)",Q106934,"Christian art and symbolism -- France -- Amiens -- Medieval, 500-1500",||||,Last Judgment,Vanderbilt University,on,Relief sculpture,,Michael (Archangel),Amiens,,Art in the Christian Tradition,31G331,,2,1220,999,Creative Commons BY-SA 4.0
29447,3D,2022-06-20 18:55:41.0,2003-04-29 00:00:00.0,France,Stone,"West facade, central portal, tympanum.  Detail - Christ's cross. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,,,1220-1240,||||,ANYDy,Educational Use Permitted,"20 A51 CND 14W,001 A2-A3",Matthew 25:31-46,Cathédrale d'Amiens,00001423b,,"Last Judgment, Cathédrale d'Amiens (Detail)",Q106934,"Christian art and symbolism -- France -- Amiens -- Medieval, 500-1500",||||,Cross|Last Judgment,Vanderbilt University,on,Relief sculpture,,,Amiens,,Art in the Christian Tradition,73D82(CROSS),,2,1220,999,Creative Commons BY-SA 4.0
29449,3D,2022-06-20 18:56:20.0,2003-04-29 00:00:00.0,France,Stone,"West facade, central portal, tympanum.  Detail - condemned into the jaws of hell. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,,,1220-1240,||||,ANYDy,Educational Use Permitted,"20 A51 CND 14W,001 A2-A3",Matthew 25:31-46,Cathédrale d'Amiens,1425,,"Last Judgment, Cathédrale d'Amiens (Detail)",Q106934,"Christian art and symbolism -- France -- Amiens -- Medieval, 500-1500",||||,Last Judgment,Vanderbilt University,on,Relief sculpture,,,Amiens,,Art in the Christian Tradition,11U11,,2,1220,999,Creative Commons BY-SA 4.0
29450,3D,2022-06-20 18:56:35.0,2003-04-29 00:00:00.0,France,Stone,"West facade, central portal, tympanum.  Detail - the dead rising from the grave. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,,,1220-1240,||||,ANYDy,Educational Use Permitted,"20 A51 CND 14W,001 A2-A3",Matthew 25:31-46,Cathédrale d'Amiens,1426,,"Last Judgment, Cathédrale d'Amiens (Detail)",Q106934,"Christian art and symbolism -- France -- Amiens -- Medieval, 500-1500",||||,Last Judgment,Vanderbilt University,on,Relief sculpture,,,Amiens,,Art in the Christian Tradition,11U21,,2,1220,999,Creative Commons BY-SA 4.0
29451,3D,2022-06-20 18:56:51.0,2003-04-29 00:00:00.0,France,Stone,"West facade, central portal, tympanum.   Detail - weighing of souls by Archangel Michael. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,,,1220-1240,||||,ANYDy,Educational Use Permitted,"20 A51 CND 14W,001 A2-A3",Matthew 25:31-46,Cathédrale d'Amiens,1427,,"Last Judgment, Cathédrale d'Amiens (Detail)",Q106934,"Christian art and symbolism -- France -- Amiens -- Medieval, 500-1500",||||,Last Judgment,Vanderbilt University,on,Relief sculpture,,Michael (Archangel),Amiens,,Art in the Christian Tradition,31G331|3xcvb,,2,1220,999,Creative Commons BY-SA 4.0
29452,3D,2022-06-20 18:57:06.0,2003-04-29 00:00:00.0,France,Stone,"West facade, central portal, tympanum.  Detail - separation of the saved from the condemned. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,,,1220-1240,||||,ANYDy,Educational Use Permitted,"20 A51 CND 14W,001 A2-A3",Matthew 25:31-46,Cathédrale d'Amiens,1428,,"Last Judgment, Cathédrale d'Amiens (Detail)",Q106934,"Christian art and symbolism -- France -- Amiens -- Medieval, 500-1500",||||,Last Judgment,Vanderbilt University,on,Relief sculpture,,,Amiens,,Art in the Christian Tradition,11U11,,2,1220,999,Creative Commons BY-SA 4.0
29453,3D,2022-06-20 18:57:27.0,2003-04-29 00:00:00.0,France,Stone,"West facade, central portal, tympanum.  Detail - the dead rising. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,,,1220-1240,||||,ANYDy,Educational Use Permitted,"20 A51 CND 14W,001 A2-A3",Matthew 25:31-46,Cathédrale d'Amiens,1429,,"Last Judgment, Cathédrale d'Amiens (Detail)",Q106934,"Christian art and symbolism -- France -- Amiens -- Medieval, 500-1500",||||,Last Judgment,Vanderbilt University,on,Relief sculpture,,,Amiens,,Art in the Christian Tradition,11U21,,2,1220,999,Creative Commons BY-SA 4.0
29454,3D,2022-06-20 18:57:41.0,2003-04-29 00:00:00.0,France,Stone,"West facade, central portal, tympanum.  Detail - the saved are ushered into heaven. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,,,1220-1240,||||,ANYDy,Educational Use Permitted,"20 A51 CND 14W,001 A2-A3",Matthew 25:31-46,Cathédrale d'Amiens,1430,,"Last Judgment, Cathédrale d'Amiens (Detail)",Q106934,"Christian art and symbolism -- France -- Amiens -- Medieval, 500-1500",||||,Last Judgment,Vanderbilt University,on,Relief sculpture,,,Amiens,,Art in the Christian Tradition,11U23,,2,1220,999,Creative Commons BY-SA 4.0
43112,3D,2022-06-20 19:27:40.0,2005-03-18 00:00:00.0,France,,"This complex representation of the Last Judgment at Conques includes biblical, patristic, and cultural interpretations, but it is primarily based upon the Last Judgment passage in the Gospel of Matthew, Chapter 25, verses 31-46 <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,104,,1096-1107,||||,ANYDy,Educational Use Permitted,"Conques: Church, Ste. Foy",Matthew 25:31-46,Abbaye Sainte-Foy de Conques,1002,,"Last Judgment; The Blessed in Heaven, Abbaye Sainte-Foy de Conques",Q670092,Christian art and symbolism,||||,Last Judgment|Blessed|Heaven,Vanderbilt University,on,,,,Conques,,Art in the Christian Tradition,11U23,,2,1100,999,Creative Commons BY-SA 4.0
43116,3D,2022-06-20 19:28:44.0,2005-03-18 00:00:00.0,France,,"This complex representation of the Last Judgment at Conques includes biblical, patristic, and cultural interpretations, but it is primarily based upon the Last Judgment passage in the Gospel of Matthew, Chapter 25, verses 31-46 <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,104,,1096-1107,||||,ANYDy,Educational Use Permitted,"Conques: Church, Ste. Foy",Matthew 25:31-46,Abbaye Sainte-Foy de Conques,1003,,"Last Judgment; The Blessed in Heaven, Abbaye Sainte-Foy de Conques",Q670092,Christian art and symbolism,||||,Last Judgment|Blessed|Heaven,Vanderbilt University,on,,,,Conques,,Art in the Christian Tradition,11U23,,2,1100,999,Creative Commons BY-SA 4.0
43117,3D,2022-06-20 19:29:00.0,2005-03-18 00:00:00.0,France,,"This complex representation of the Last Judgment at Conques includes biblical, patristic, and cultural interpretations, but it is primarily based upon the Last Judgment passage in the Gospel of Matthew, Chapter 25, verses 31-46 <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,104,,1096-1107,||||,ANYDy,Educational Use Permitted,"Conques: Church, Ste. Foy",Matthew 25:31-46,Abbaye Sainte-Foy de Conques,1024,,"Last Judgment; The Tortures of Hell, Abbaye Sainte-Foy de Conques",Q670092,Christian art and symbolism,||||,Last Judgment|Hell,Vanderbilt University,on,,,,Conques,,Art in the Christian Tradition,11T1,,2,1100,999,Creative Commons BY-SA 4.0
43138,3D,2022-06-20 19:34:38.0,2005-03-18 00:00:00.0,France,,"This complex representation of the Last Judgment at Conques includes biblical, patristic, and cultural interpretations, but it is primarily based upon the Last Judgment passage in the Gospel of Matthew, Chapter 25, verses 31-46 <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,104,,1096-1107,||||,ANYDy,Educational Use Permitted,"Conques: Church, Ste. Foy",Matthew 25:31-46,Abbaye Sainte-Foy de Conques,1005,,"Last Judgment; The Tortures of Hell, Abbaye Sainte-Foy de Conques",Q670092,,||||,Last Judgment|Hell,Vanderbilt University,on,,,,Conques,,Art in the Christian Tradition,11T1,,2,1100,999,Creative Commons BY-SA 4.0
29373,3D,2022-06-20 16:37:26.0,2003-04-26 00:00:00.0,France,,"Left from bottom: Presentation in the Temple, Last Supper, Arrest - - Right from bottom: Pentecost, Death of Mary, Christ crowns Mary in heaven. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,,,1933,||||,BXmas01|APass|BPass|CPass,Educational Use Permitted,,Luke 2:22-40|Matthew 26:14-27:66|Mark 14:1-15:47|Luke 22:14-23:56,Cathédrale d'Amiens,1346,,Life of Christ in stained glass,Q106934,"Christian art and symbolism -- France -- Amiens -- Modern period, 1500-",||||,Presentation of Jesus at the Temple|Passion of Jesus Christ: Last Supper|Passion of Jesus Christ: Arrest of Jesus,Vanderbilt University,on,Stained glass,,Jesus Christ (Biblical figure),Amiens,,Art in the Christian Tradition,,,2,1933,999,Creative Commons BY-SA 4.0
29375,3D,2022-06-20 16:37:42.0,2003-04-26 00:00:00.0,France,,"From bottom to top: Christ is taken down from the cross; Christ is mourned by his mother Mary and his followers; Christ visits hell. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,,,1930-1939,||||,BPass,Educational Use Permitted,,Mark 14:1-15:47,Cathédrale d'Amiens,1348,,Life of Christ in stained glass,Q106934,"Christian art and symbolism -- France -- Amiens -- Modern period, 1500-",||||,Passion of Jesus Christ,Vanderbilt University,on,Stained glass,,Jesus Christ (Biblical figure),Amiens,,Art in the Christian Tradition,,,2,1930,999,Creative Commons BY-SA 4.0
29376,3D,2022-06-20 16:37:56.0,2003-04-26 00:00:00.0,France,Glass,"Top: Crucifixion; Bottom: Christ carries his cross. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,,,1930-1939,||||,APass|BPass|CPass,Educational Use Permitted,,Matthew 26:14-27:66|Mark 14:1-15:47|Luke 22:14-23:56,Cathédrale d'Amiens,1349,,Life of Christ in stained glass,Q106934,"Christian art and symbolism -- France -- Amiens -- Modern period, 1500-",||||,Passion of Jesus Christ: Carrying the Cross|Passion of Jesus Christ: Crucifixion of Jesus,Vanderbilt University,on,Stained glass,,,Amiens,,Art in the Christian Tradition,,,2,1930,999,Creative Commons BY-SA 4.0
29381,3D,2022-06-20 16:40:40.0,2003-04-26 00:00:00.0,France,Glass,"Left bottom to top: Massacre of the innocents; Presentation in the Temple; Jesus teaches in the Temple.  Right bottom to top: Ascension; Pentecost; Death of Mary. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,,,1930-1939,||||,AXmas01|BXmas01|CXmas01,Educational Use Permitted,,Matthew 2:13-23|Luke 2:22-40|Luke 2:41-52,Cathédrale d'Amiens,1355,,Life of Christ in stained glass,Q106934,"Christian art and symbolism -- France -- Amiens -- Modern period, 1500-",||||,Massacre of the Innocents|Presentation of Jesus at the Temple|Childhood of Jesus,Vanderbilt University,on,Stained glass,,Jesus Christ (Biblical figure),Amiens,,Art in the Christian Tradition,,,2,1930,999,Creative Commons BY-SA 4.0
29382,3D,2022-06-20 16:40:51.0,2003-04-26 00:00:00.0,France,Glass,"Left bottom: Arrest of Christ - - Right bottom: Christ crowns Mary in heaven - - Above: Angels and Christ as Pantocrator. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,,,1933,||||,,Educational Use Permitted,,,Cathédrale d'Amiens,1356,,Life of Christ in stained glass,Q106934,"Christian art and symbolism -- France -- Amiens -- Modern period, 1500-",||||,Christ Pantocrator,Vanderbilt University,on,Stained glass,,Jesus Christ (Biblical figure),Amiens,,Art in the Christian Tradition,,,2,1933,999,Creative Commons BY-SA 4.0
29383,3D,2022-06-20 16:41:12.0,2003-04-26 00:00:00.0,France,Glass,"Left from bottom: Presentation in the temple; Last Supper; Arrest - - Right from bottom: Pentecost; Death of Mary; Christ crowns Mary in heaven. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,,,1933,||||,BXmas01|APass|BPass|CPass,Educational Use Permitted,,Luke 2:22-40|Matthew 26:14-27:66|Mark 14:1-15:47|Luke 22:14-23:56,Cathédrale d'Amiens,1357,,Life of Christ in stained glass,Q106934,"Christian art and symbolism -- France -- Amiens -- Modern period, 1500-",||||,Passion of Jesus Christ: Last Supper|Passion of Jesus Christ: Arrest of Jesus|Presentation of Jesus at the Temple,Vanderbilt University,on,Stained glass,,Jesus Christ (Biblical figure),Amiens,,Art in the Christian Tradition,,,2,1933,999,Creative Commons BY-SA 4.0
50206,3D,2022-06-19 16:22:37.0,2007-03-12 00:00:00.0,France,Glass,"On the left, bottom to top: Angel appears to the Three Wise Men, warning them not to go back to Herod; Herod commands his soldier to carry out the massacre of young children; the massacre of the innocents.    On the right, bottom to top: the three Marys at the tomb; Mary Magdalene before the risen Jesus; the disciples as Jesus ascends to heaven. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,Image donated by Jim Womack and Anne Richardson,,,1930-1939,||||,AXmas01|ARess|AEast07|AAscn,Educational Use Permitted,,Matthew 28:1-10|John 20:1-18|Acts 1:6-14|Matthew 2:13-23,Cathédrale d'Amiens,1347,,Life of Christ in stained glass,Q106934,"Christian art and symbolism -- France -- Amiens -- Medieval, 500-1500",||||,Massacre of the Innocents,Vanderbilt University,on,Stained glass,,"Mary Magdalene (Biblical figure) |Wise Men (Biblical figures) |Herod I, King of Judea, ca.72-4 BC",Amiens,,Art in the Christian Tradition,,,2,1930,999,Creative Commons BY-SA 4.0
29370,3D,2022-06-20 16:36:43.0,2003-04-26 00:00:00.0,France,Glass,"Left: Life of Mary - - Right: Tree of Jesse. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,,,1933,||||,AAdvt02,Educational Use Permitted,,Isaiah 11:1-10,Cathédrale d'Amiens,1343,,Life of Mary and Tree of Jesse in stained glass,Q106934,"Christian art and symbolism -- France -- Amiens -- Modern period, 1500-",||||,Tree of Jesse,Vanderbilt University,on,Stained glass,,Mary Magdalene (Biblical figure),Amiens,,Art in the Christian Tradition,,,2,1933,999,Creative Commons BY-SA 4.0
