RecordNumber,dimension,DateUpdated,DateCreated,LocationCountry,MaterialMedium,Description,Language,RelScriptureChapter,CopyrightStatement,BibliographyLink,StaffNotes,DateCreation,RelScriptureBook,LectionaryLink,CopyrightStatus,RelICANumber,RelScripture,SubjectBuildingName,ImageLink,Unit,Title,part_of,SubjectLC,RelScriptureVerse,Subject,Institution,ImageAvailable,ObjectFunction,CreatorArtist,SubjectName,LocationCreationSite,LocationState,Collection,IconClassNumber,OriginalLocation,BCAD,SortDate,LectionaryRank,CopyrightPermission
42409,2D,2022-06-20 19:13:06.0,2004-10-27 00:00:00.0,France,Paint,"<p>The Accusation of the Virgin comes from the non-canonical infancy gospel of James.  Mary and Joseph are accosted by the elders and the priests upon learning of Mary's pregnancy, and both are administered a test to prove that Mary's pregnancy was pure and not by Joseph.</p><p>""And the priest said: I will give you to drink of the water of the ordeal of the Lord, and He shall make manifest your sins in your eyes. And the priest took the water, and gave Joseph to drink and sent him away to the hill-country; and he returned unhurt. And he gave to Mary also to drink, and sent her away to the hill-country; and she returned unhurt. And all the people wondered that sin did not appear in them. And the priest said: If the Lord God has not made manifest your sins, neither do I judge you. And he sent them away. And Joseph took Mary, and went away to his own house, rejoicing and glorifying the God of Israel."" [from Protoevangelium of James, section 16: <em>http://www.earlychristianwritings.com/text/infancyjames-roberts.html]</em></p><p>The Annunciation is on the right hand side of the image.</p> <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,103,,1135-1140,||||,BAdvt04,Educational Use Permitted,"31 V6647 Ch02, 001A",Luke 1:26-38,"Saint-Martin (Church : Nohant-Vicq, France)",932,,Accusation of the Virgin and the Annunciation,Q2315620,"Christian art and symbolism -- France -- Nohant-Vic -- Medieval, 500-1500",||||,Annunciation to Mary|Infancy Gospel of James,Vanderbilt University,on,Fresco,,"Mary, the mother of Jesus (Biblical figure) |Joseph, the husband of Mary (Biblical figure) |Gabriel (archangel)",Nohant-Vic,,Art in the Christian Tradition,73A521,,2,1140,999,Creative Commons BY-SA 4.0
42411,2D,2022-06-20 19:13:30.0,2004-10-27 00:00:00.0,France,Other,"Located in apse <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,103,,1135-1140,||||,APass|BPass|CPass,Educational Use Permitted,"31 V6647 Ch05, 001 A2",Luke 23:1-49,"Saint-Martin (Church : Nohant-Vicq, France)",957,,Christ before Herod Antipas,Q2315620,"Christian art and symbolism -- France -- Nohant-Vic -- Medieval, 500-1500",||||,,Vanderbilt University,on,,,"Herod Antipas, tetrarch of Galilee, ca.20 BC-40 AD |Jesus Christ (Biblical figure)",Nohant-Vic,,Art in the Christian Tradition,73 D324,,2,1140,999,Creative Commons BY-SA 4.0
42413,2D,2022-06-20 19:13:52.0,2004-10-27 00:00:00.0,France,Other,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,103,,1135-1140,||||,,Educational Use Permitted,"31 V6647 Ch05, 001A1|Vic:Church",,"Saint-Martin (Church : Nohant-Vicq, France)",965,,Eagle-Symbol of John the Evangelist,Q2315620,"Christian art and symbolism -- France -- Nohant-Vic -- Medieval, 500-1500",||||,"Eagle|Eagle (symbol of John, the Evangelist)",Vanderbilt University,on,,,"John, the Apostle (Biblical figure)",Nohant-Vic,,Art in the Christian Tradition,11I421,,2,1140,999,Creative Commons BY-SA 4.0
42414,2D,2022-06-20 19:14:11.0,2004-10-27 00:00:00.0,France,Other,"Located on north choir wall <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,103,,1135-1140,||||,APass|BPass|CPass,Educational Use Permitted,31 V6647|Vic:Church,Matthew 26:14-27:66|Mark 14:1-15:47|Luke 22:14-23:56,"Saint-Martin (Church : Nohant-Vicq, France)",939,,Betrayal and Arrest of Christ; Simon of Cyrene bearing the Cross,Q2315620,"Christian art and symbolism -- France -- Nohant-Vic -- Medieval, 500-1500",||||,Passion of Jesus Christ: Arrest of Jesus,Vanderbilt University,on,,,Jesus Christ (Biblical figure),Nohant-Vic,,Art in the Christian Tradition,73 D4212,,2,1140,999,Creative Commons BY-SA 4.0
42415,3D,2022-06-20 19:14:24.0,2004-10-27 00:00:00.0,France,Other,"Located on north choir wall <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,103,,1135-1140,||||,,Educational Use Permitted,31 V6647|Vic:Church,,"Saint-Martin (Church : Nohant-Vicq, France)",936,,The Touronians steal the corpse of Martin from the sleeping Poitevins,Q2315620,"Christian art and symbolism -- France -- Nohant-Vic -- Medieval, 500-1500",||||,,Vanderbilt University,on,,,"Martin, Bishop of Tours, 316-397",Nohant-Vic,,Art in the Christian Tradition,11H(Martin),,2,1140,999,Creative Commons BY-SA 4.0
42416,2D,2022-06-20 19:14:43.0,2004-10-27 00:00:00.0,France,Other,"<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,103,,1135-1140,||||,,Educational Use Permitted,"31 V6647 Ch05, 001A1|Vic:Church",Ezekiel 1,"Saint-Martin (Church : Nohant-Vicq, France)",963,,Ox-Symbol of Luke the Evangelist,Q2315620,"Christian art and symbolism -- France -- Nohant-Vic -- Medieval, 500-1500",||||,Ox,Vanderbilt University,on,,,"Luke, the Apostle (Biblical figure)",Nohant-Vic,,Art in the Christian Tradition,11I422,,2,1140,999,Creative Commons BY-SA 4.0
42417,3D,2022-06-20 19:14:55.0,2004-10-27 00:00:00.0,France,Other,"Located on transverse wall, west (nave) face <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,103,,1135-1140,||||,,Educational Use Permitted,"31 V6647 Ch02, 001A|Vic:Church",,"Saint-Martin (Church : Nohant-Vicq, France)",928,,Christ Enthroned with Scenes from his Life,Q2315620,"Christian art and symbolism -- France -- Nohant-Vic -- Medieval, 500-1500",||||,,Vanderbilt University,on,,,Jesus Christ (Biblical figure),Nohant-Vic,,Art in the Christian Tradition,11D321,,2,1140,999,Creative Commons BY-SA 4.0
42418,2D,2022-06-20 19:15:08.0,2004-10-27 00:00:00.0,France,Paint,"Located on east choir wall, apsidal arch <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,103,,1135-1140,||||,,Educational Use Permitted,"31 V6647 Ch05, 001A1|Vic:Church",Ezekiel 1,"Saint-Martin (Church : Nohant-Vicq, France)",962,,Angel-Symbol of Matthew the Evangelist,Q2315620,"Christian art and symbolism -- France -- Nohant-Vic -- Medieval, 500-1500",||||,Angels,Vanderbilt University,on,Fresco,,"Matthew, the Apostle (Biblical figure)",Nohant-Vic,,Art in the Christian Tradition,11I424,,2,1140,999,Creative Commons BY-SA 4.0
42419,2D,2022-06-20 19:15:19.0,2004-10-27 00:00:00.0,France,Other,"Located on east choir wall, apsidal arch <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,103,,1135-1140,||||,,Educational Use Permitted,"31 V6647 Ch05, 001A1|Vic:Church",Ezekiel 1,"Saint-Martin (Church : Nohant-Vicq, France)",964,,Lion-Symbol of Mark the Evangelist,Q2315620,"Christian art and symbolism -- France -- Nohant-Vic -- Medieval, 500-1500",||||,"Lion, symbol of Mark the evangelist",Vanderbilt University,on,,,"Mark, the Apostle (Biblical figure)",Nohant-Vic,,Art in the Christian Tradition,11I423,,2,1140,999,Creative Commons BY-SA 4.0
42420,2D,2022-06-20 19:15:30.0,2004-10-27 00:00:00.0,France,Other,"Located on transverse wall, west (nave) face <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,103,,1135-1140,||||,,Educational Use Permitted,"31 V6647 Ch02, 001A|Vic:Church",,"Saint-Martin (Church : Nohant-Vicq, France)",929,,Christ Enthroned,Q2315620,"Christian art and symbolism -- France -- Nohant-Vic -- Medieval, 500-1500",||||,Christ in Majesty,Vanderbilt University,on,,,,Nohant-Vic,,Art in the Christian Tradition,11D321,,2,1140,3,Creative Commons BY-SA 4.0
42421,2D,2022-06-20 19:15:45.0,2004-10-28 00:00:00.0,France,Other,"Located in apse.Third Sunday in Advent, Year A:This image is of the Annunciation and Visitation, and it specifically connects with the lectionary reading of the Magnificat in Luke. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,103,,1135-1140,||||,AVis,Educational Use Permitted,"31 V6647 Ch05, 001A2|Vic:Church",Luke 1:39-57,"Saint-Martin (Church : Nohant-Vicq, France)",954,,The Visitation: Elizabeth Greets Mary,Q2315620,"Christian art and symbolism -- France -- Nohant-Vic -- Medieval, 500-1500",||||,Visitation,Vanderbilt University,on,,,,Nohant-Vic,,Art in the Christian Tradition,73A622,,2,1140,999,Creative Commons BY-SA 4.0
42422,2D,2022-06-20 19:15:58.0,2004-10-28 00:00:00.0,France,,"""The Annunciation is very often accompanied by a second image of Christ's conception: the Visitation.  This can be depicted with Mary and Elizabeth embracing or with the two women speaking to each other, and Grabar has shown that the Visitation was the Christian equivalent of the parental embrace which was a standard image of conception in the pre-Christian royal biographical cycles.  The Annunciation and Visitation were, then, originally 'two parallel images of the same theme of conception, the second being added -- in conformity with common iconographic tradition -- to show the first witness to Christ's conception.' "" (Clayton, 144) <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,228,,1135-1140,||||,AVis|BVis|CAdvt04|CVis,Educational Use Permitted,"31 V6647 Ch05, 001A2|Vic:Church",Luke 1:39-57,"Saint-Martin (Church : Nohant-Vicq, France)",966,,"The Visitation: Elizabeth Greets Mary, detail",Q2315620,"Christian art and symbolism -- France -- Nohant-Vic -- Medieval, 500-1500",||||,Visitation,Vanderbilt University,on,Fresco,,,Nohant-Vic,,Art in the Christian Tradition,73A622,,2,1140,1,Creative Commons BY-SA 4.0
42423,2D,2022-06-20 19:16:20.0,2004-10-28 00:00:00.0,France,Other,"Located in apse <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,103,,1135-1140,||||,,Educational Use Permitted,"31 V6647 Ch05, 001A2|Vic:Church",,"Saint-Martin (Church : Nohant-Vicq, France)",956,,Crucifixion of St. Peter,Q2315620,"Christian art and symbolism -- France -- Nohant-Vic -- Medieval, 500-1500",||||,Crucifixion of Peter,Vanderbilt University,on,,,"Peter, the Apostle (Biblical figure)",Nohant-Vic,,Art in the Christian Tradition,73F2165,,2,1140,999,Creative Commons BY-SA 4.0
42424,2D,2022-06-20 19:16:33.0,2004-10-28 00:00:00.0,France,Other,"Located in apse.Third Sunday in Advent, Year A:This image is of the Annunciation and Visitation, and it specifically connects with the lectionary reading of the Magnificat in Luke. <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,103,,1135-1140,||||,AVis,Educational Use Permitted,"31 V6647 Ch05, 001A2|Vic:Church",Luke 1:39-57,"Saint-Martin (Church : Nohant-Vicq, France)",955,,The Visitation: Elizabeth Greets  Mary,Q2315620,"Christian art and symbolism -- France -- Nohant-Vic -- Medieval, 500-1500",||||,Visitation,Vanderbilt University,on,,,,Nohant-Vic,,Art in the Christian Tradition,73A622,,2,1140,999,Creative Commons BY-SA 4.0
42426,2D,2022-06-20 19:17:03.0,2004-10-28 00:00:00.0,France,Other,"Located on south choir wall<p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,103,,1135-1140,||||,APalm|BPalm|CPalm,Educational Use Permitted,"31 V6647 Ch05, 001C|Vic:Church",Matthew 21:1-11|Mark 11:1-11|John 12:12-16|Luke 19:28-40,"Saint-Martin (Church : Nohant-Vicq, France)",948,,"Christ's Entry into Jerusalem, Saint-Martin (Church : Nohant-Vicq, France)",Q2315620,"Christian art and symbolism -- France -- Nohant-Vic -- Medieval, 500-1500",||||,Entry into Jerusalem,Vanderbilt University,on,,,,Nohant-Vic,,Art in the Christian Tradition,73D14,,2,1140,998,Creative Commons BY-SA 4.0
42427,2D,2022-06-20 19:17:15.0,2004-10-28 00:00:00.0,France,,"“The frescoes in the parish Church of St. Martin at Nohant-Vicq constitute one of the most extensive and best preserved ensembles of Romanesque monumental painting in central and southwestern France.  ...a prime example of a major work that has been studied almost exclusively from the standpoint of style.  The single painter who executed the frescoes commanded a vigorous and powerful style...the painter’s distinctive manner of generating forms is accompanied by unusual interpretations of narrative subjects...The scene of the Entry [into Jerusalem] is...divided into two parts.  The representation of Christ mounted on an ass and greeted by excited youths is contained in the upper register of the south wall. The fortified city of Jerusalem, its gates crowded with youths whose mouths are open in song,is isolated as a separate image...""(Kupfer,  38) <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,103,,1135-1140,||||,BPalm|APalm|CPalm,Educational Use Permitted,"31 V6647 Ch05, 001D|Vic:Church",Mark 11:1-11|John 12:12-16|Matthew 21:1-11|Luke 19:28-40,"Saint-Martin (Church : Nohant-Vicq, France)",947,,Preparation for Christ's Entry into Jerusalem,Q2315620,"Christian art and symbolism -- France -- Nohant-Vic -- Medieval, 500-1500",||||,Entry into Jerusalem|Preparation,Vanderbilt University,on,Fresco,,,Nohant-Vic,,Art in the Christian Tradition,73D14,,2,1140,3,Creative Commons BY-SA 4.0
42428,2D,2022-06-20 19:17:37.0,2004-10-28 00:00:00.0,France,Other,"Located on transverse wall, east (choir) face <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,103,,1135-1140,||||,BProp06,Educational Use Permitted,"31 V6647 Ch05, 001D|Vic:Church","Samuel I, 15:34-16:13","Saint-Martin (Church : Nohant-Vicq, France)",945,,David,Q2315620,"Christian art and symbolism -- France -- Nohant-Vic -- Medieval, 500-1500",||||,,Vanderbilt University,on,,,"David, King of Israel (Biblical figure)",Nohant-Vic,,Art in the Christian Tradition,11I62 (David) 31,,2,1140,999,Creative Commons BY-SA 4.0
42429,2D,2022-06-20 19:17:50.0,2004-10-28 00:00:00.0,France,Other,"wall, west (nave) face, view of central portion of transverse <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,103,,1135-1140,||||,,Educational Use Permitted,"31 V6647 Ch02, 001A|Vic:Church",,"Saint-Martin (Church : Nohant-Vicq, France)",930,,Christ Enthroned with Agnus Dei,Q2315620,"Christian art and symbolism -- France -- Nohant-Vic -- Medieval, 500-1500",||||,Christ in Majesty,Vanderbilt University,on,,,,Nohant-Vic,,Art in the Christian Tradition,11D1311; 11D321,,2,1140,999,Creative Commons BY-SA 4.0
42430,2D,2022-06-20 19:18:04.0,2004-10-28 00:00:00.0,France,Other,"Located on transverse wall, west (nave) face <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,103,,1135-1140,||||,AProp06,Educational Use Permitted,"31 V6647 Ch02, 001A|Vic:Church",,"Saint-Martin (Church : Nohant-Vicq, France)",933,,College of Apostles,Q2315620,"Christian art and symbolism -- France -- Nohant-Vic -- Medieval, 500-1500",||||,,Vanderbilt University,on,,,Apostles (Biblical figures),Nohant-Vic,,Art in the Christian Tradition,11I3,,2,1140,999,Creative Commons BY-SA 4.0
42431,2D,2022-06-20 19:18:22.0,2004-10-28 00:00:00.0,France,Other,"Located on transverse wall, west (nave) face <p><p>Donated by James T. Womack and Anne Richardson, Nashville, TN.</p>",en,||||,image donated by Jim Womack and Anne Richardson,103,,1135-1140,||||,,Educational Use Permitted,"31 V6647 Ch02, 001A|Vic:Church",,"Saint-Martin (Church : Nohant-Vicq, France)",931,,College of Apostles,Q2315620,"Christian art and symbolism -- France -- Nohant-Vic -- Medieval, 500-1500",||||,,Vanderbilt University,on,,,Apostles (Biblical figures),Nohant-Vic,,Art in the Christian Tradition,11I3,,2,1140,999,Creative Commons BY-SA 4.0
