qid,label,doi,pmid
Q115719918,"Judges 1-12. A New Translation, With introduction and Commentary",,
Q115719921,The military establishments at Mari [by] Jack M. Sasson.,,
Q115719925,Instances of Mobility among Mari Artisans,10.2307/1356193,
Q115719928,Bovine Symbolism in the Exodus Narrative,,
Q115719932,A Sketch of North Syrian Economic Relations in the Middle Bronze Age,10.2307/3595941,
Q115719935,From the Mari archives: an anthology of Old Babylonian letters,,
Q115719938,A Note On Sarbit,,
Q115719941,"Jonah : a new translation with introduction, commentary, and interpretations",,
Q115719944,Oriental wisdom: six essays on the sapiential traditions of Eastern civilizations [issue of the Journal of the American Oriental Society],,
Q115719948,Should cheeseburgers be kosher?: a different interpretation of five Hebrew words,,
Q115719951,Remarks on Two ‘Anatolian’ Personal Names from Mari,,
Q115719954,Zimri-Lim's March to Victory,,
Q115719957,[Remarks on Ikribum Vows at Mari],,
Q115719960,Rechōvōt ʻîr,,
Q115719964,Reflections on an Unusual Practice Reported in ARM X:4,,
Q115719967,"On Relating ""Religious"" Texts to the Old Testament",,
Q115719970,On Recently Published Administrative Tablets,,
Q115719973,On Pope’s Song of Songs (AB 7c),,
Q115719976,Mari Notes,,
Q115719979,Unlocking the Poetry of Love in the Song of Songs,,
Q115719983,Some literary motifs in the composition of the Gilgamesh epic,,
Q115719986,"Essays in Memory of Speiser,ea - Hallo,ww",10.1086/372138,
Q115719989,"Mein Gott - Vorstellungen Vom Personlichen Gott Im Alten Orient Und Im Alten Testament - Vorlander,h",10.2307/3265888,
Q115719993,"Poem of Erra - Cagni,l",,
Q115719996,Colonialism and the Bible: contemporary reflections from the global south.,,
Q115720000,Latino/a theology and the Bible: ethnic-racial reflections on interpretation,,
Q115864688,The Cross as Ransom,10.1353/EARL.1996.0019,
Q116053301,Porfiles in Liberation,10.1111/J.1748-0922.1990.TB00070.X,
Q116053302,Die Pluralität der Evangelien,10.1111/J.1748-0922.1980.TB00160.X,
Q116053303,The postmodern Bible: the Bible and Culture Collective,,
Q116053304,Introduction: minority studies and Christian studies,,
Q116053305,Encountering biblical critics from minority communities: a response,,
Q116053306,The riddles of Jesus in John: a study in tradition and folklore,,
Q116053307,Reading the Bible from the margins,,
Q116053308,"From 1968, through 1988, to 2008: a call to action for Latino/a American religious and theological studies",,
Q116053309,The Farewell of the Word: The Johannine Call to Abide,,
Q116053310,Hispanic/Latino theology: challenge and promise,,
Q116053311,Teaching the Bible : the discourses and politics of biblical pedagogy,,
Q116053312,Decolonizing biblical studies: a view from the margins,,
Q116053313,New paradigms for Bible study: the Bible in the third millennium,,
Q116053314,Postcolonial biblical criticism: interdisciplinary intersections,,
Q116053315,Minority Studies and Christian Studies,,
Q116053316,Melting and Dreaming in America: Visions and Re-visions,,
Q116053317,"The Vision of Matthew: Christ, Church, and Morality in the First Gospel",,
Q116053318,The love and hatred of Jesus and Johannine sectarianism,,
Q116053319,"Exégesis de Mateo, 27, 51b-53",,
Q116053320,"La parabole du ""Pasteur"" et ses explications: Jean 10:1-18",,
Q116053321,La resistencia judía contra Roma en la Época de Jesús,,
Q116053322,La fiesta de liberación de los oprimidos: Relectura de Jn 7:1-20:21,,
Q116053323,Anatomy of the Fourth Gospel: A Study in Literary Design,,
Q116053324,The Epistles of John,,
Q116053325,"John, the Martyr's Gospel",,
Q116053326,Revelation Taught: The Paraclete in the Gospel of John,,
Q116053327,"""I Encountered God"": The Spiritual Exercises with the Gospel of Saint John",,
Q116053328,The Anointed Community: The Holy Spirit in the Johannine Tradition,,
Q116053329,The Christocentric Literary Structure of the Fourth Gospel,,
Q116053330,Johannine Faith and Liberating Community,,
Q116053331,The Fourth Gospel and Its Predecessor: From Narrative Source to Present Gospel,,
Q116053332,The Gospel According to John,,
Q116053333,The Johannine Question,,
Q116053334,The Secret Identity of the Beloved Disciple,,
Q116053335,Born from Above: The Anthropology of the Gospel of John,,
Q116053336,"Belief in the Word: Reading the Fourth Gospel, John 1-4",,
Q116053337,Theological Education and Scholarship as Struggle : The Life of Racial/Ethnic Minorities in the Profession,,
Q116053338,Deconstructing the New Testament,,
Q116053339,Becoming children of God: John's Gospel and radical discipleship,,
Q116053340,The signs source in the Fourth Gospel: historical survey and critical evaluation of the Semeia hypothesis,,
Q116053341,Mañana: Christian theology from a Hispanic perspective,,
Q116167264,Review of Lived religion in America: Toward a history of practice,,
Q116167265,Musical Settings for Cuneiform Literature: A Discography,,
Q116167266,Canaanite Maritime Involvement in the Second Millennium B. C.,,
Q116167267,James Barr 20 March 1924 · 14 October 2006,,
Q116167268,Emerging Critical Resources for Liturgical Studies,,
Q116167269,"Introduction for the Diekmann Award, presented to Louis-Marie Chauvet",,
Q116167271,"Introduction for the Berakah Award, presented to John F. Baldovin",,
Q116167272,"Performing the Rite of Marriage: Agency, Identity, and Ideology",,
Q116167273,Albright as an Orientalist,,
Q116167283,Numbers 5 and the ‘Waters of Judgment',,
Q116167284,"Marriage Debate (book review essay of David Blankenhorn, The Future of Marriage and Elizabeth Fox-Genovese, Marriage: the Dream That Refuses to Die)",,
Q116167285,On the Road: A Gift for Inviting People into Practices,,
Q116167286,Why Both Race and Class Matter in Religion: Taking the Long View,,
Q116167287,An Early King of Assyria: Shamsi-Adad,,
Q116167288,Divine Providence or Human Plan?,,
Q116167289,Religious  metaphors and symbols in a psychiatric setting,,
Q116167291,Liturgical Theology as Critical Practice,,
Q116167292,Basil of Caesarea: A Guide to His Life and Doctrine (Book review),,
Q116167293,Har gammeltestamentlig tradisjonshistorie en fremtid?,,
Q116167295,Who's minding the children?,,
Q116167296,Isaiah Lxvi 3-4a,,
Q116167297,"Lay Liturgical Leadership in the U.S. Catholic Church: Popular Advances, Official Retreat",,
Q116167298,Book Review: Saving images: the presence of the Bible in Christian liturgy,,
Q116167299,A Further Cuneiform Parallel to the Song of Songs,,
Q116167301,Reading the New Testament,,
Q116167303,The Lively Congregation,,
Q116167304,It’s Not Just the Bakkers and the Priests: An Abuse of Power and Trust,,
Q116167305,Two in a Canoe: Reflections on Marriage,,
Q116167306,The Archaeological Evangelist,,
Q116167307,Libertando o discurso sobre Deus: Pós-colonialismo e o desafio das margens,,
Q116167308,Of Mice and Mensa: Antisemitism and the Jewish Genius,,
Q116167309,Quo Vadis? Die Kirche und der Skandal des judische Jesus,,
Q116167310,Tolerating Prejudice,,
Q116167312,Doeg's Job,,
Q116167313,"Globalization, Empire, and Beyond: The Pitfalls and Promises of a Global Church",,
Q116167314,Im Banne der Macht: Wie theologische Autorität neue Legitimation gewinnt,,
Q116167316,Abraham on Trial: The Social Legacy of Biblical Myth,,
Q116167317,Sigmund Freud und die Religion: Überlegungen zum Verhältnis von psychoanalytischem Denken und jüdischem Glauben,,
Q116167318,Hurrians and Hurrian Personal Names in the Mari Texts,,
Q116167319,The Rites of Responsibility: The Cinematic Rhetoric of Claude Lanzmann's Shoah (1985),,
Q116167321,About Mari and the Bible,,
Q116167323,On the Jonah’s Two Missions,,
Q116167324,National Capitalism and Religion in the United States: Challenges and Opportunities.”,,
Q116167325,Meeting God in West Dallas,,
Q116167326,`Year: Zimri-Lim Dedicated his Statue to the God Addu of Halab’: Locating a Year in the Reign of Zimri-Lim,,
Q116167327,An Apocalyptic vision from Mari? Speculations on ARM X:9,,
Q116167328,"Corinth, Calvin and Calcutta: Trinity, Trafficking and Transformation of Theologia",,
Q116167329,Redemptive Difference: What Can a Black Woman Teach Me?,,
Q116167331,Film and the Teaching of the Holocaust,,
Q116167332,"Sandwiched but Not Smashed: Connection, Loss, and Responsibility in the Middle Years",,
Q116167333,Cultivating a Pedagogy of Possibility: The Moral Wisdom and Ethical Practice of Teaching as a Vocation,,
Q116167334,The Thousand Lives of Charlemagne: How Medieval Poets Turned a Border Skirmish into a Foundational Medieval Legend,,
Q116167335,Charlemagne’s Furniture: Whatever Happened to the Holy Roman Empire,,
Q116167336,Eidola or Eidechsen? Kafka Asks Brod Asks Kraus Asks Heine a Jewish Question,,
Q116167337,Giving my lamb for you,,
Q116167338,Marriage entre grandes familles,,
Q116167339,Zimri-Lim’s Letter to Tish-ulme,,
Q116167340,Yasmakh-Addu’s letter to God (ARM I:3),,
Q116167342,ARM X 97,,
Q116167343,"ARM IV, 20",,
Q116167344,A Satisfying Oath,,
Q116167345,Zimri-Lim's Letter to Tish-ulme,,
Q116167346,Time is Pressing,,
Q116167347,The Boy Wonder (Luke 2:41051),,
Q116167348,The Lure of Cotton Candy,,
Q116167349,Black Intimacies: A Gender Perspective on Families and Relationships,,
Q116167350,Lent 2,,
Q116167351,Epiphany,,
Q116167352,Advent 3,,
Q116167353,Blood Sin: Syphilis and the Construction of Jewish Identity,,
Q116167354,Interdisciplinarity as Self and Subject: Metaphor and Transformation,,
Q116167355,Reivew of Zondervan Illustrated Bible Backgrounds Commentary: John,,
Q116167356,Review of The Appropriation of Passover in Luke-Acts,,
Q116167357,Liturgia és etika: a keresztény élet mint Isten dicsérete,,
Q116167358,Was bedeutet Heimat heute?,,
Q116167359,Was tut Jesus heute?,,
Q116167360,What Do We Call Our Scripture?,,
Q116167361,Author's Reply Article,,
Q116167363,Methodism and Empire: The Beginnings,,
Q116167364,Review of Mrs. Russell Sage: Women's activism and philanthropy in Gilded Age and Progressive Era America,,
Q116167365,"Review of Original sin and everyday protestants: The theology of Reinhold Niebuhr, Billy Graham, and Paul Tillich in an age of anxiety",,
Q116167366,Comeback Cities: A Blueprint for Urban Neighborhood Revival,,
Q116167367,"Review of Kaplan, Marion; Meyer, Beate, Jüdische Welten: Juden in Deutschland vom 18. Jahrhundert bis in die Gegenwart",,
Q116167369,"Review of Hollander, Dana, Exemplarity and Chosenness: Rosenzweig and Derrida on the Nation of Philosophy",,
Q116167370,"Review of Bilski, Emily D.; Braun, Emily, Jewish Women and Their Salons: The Power of Conversation",,
Q116167371,Signs of Excellence in Ministry,,
Q116167372,Pastoral care and an imago Dei for the Technological Age,,
Q116167373,"Review of Eberhard Jüngel, God’s Being is in Becoming",,
Q116167375,"Review of Mark D. Morrison-Reed, ed. , Darkening the Doorways: Black Trailblazers and Missed Opportunities in Unitarian Universalism",,
Q116167376,Political Rights and Powers in Monarchic Israel,,
Q116167377,Leaping Lizards Max: Kafka Asks Brod Asks Kraus Asks Heine a Jewish Question: and Not Judith Butler's,,
Q116167378,In Defense of Practical Theological Knowledge,,
Q116167380,Reimaging Vocation Across the Lifespan and Into Childhood,,
Q116167382,The Jewish Annotated New Testament: Retrospect and Prospects,,
Q116167383,"Teaching and touches across time: queer historiography, pedagogy, and appalling bodies",,
Q116167384,Des modèles de mémoire liturgique,,
Q116167385,The Rule of Family Faith: Practicing the Presence of God in Our Outward Lives,,
Q116167386,"Jewish-Christian Relations from the 'Other Side': A Response to Webb, Lodahl, and White",,
Q116167387,Occupy Wall Street and Everything Else: Lessons for the Study and Praxis of Religion,,
Q116167388,"Ordering Our Steps, Engendering Ethics, and Race-ing Forward: The Promise and Peril of Organizations and Human Development",,
Q116167389,Voices among the Vulnerable: An Analysis of Native American Newspaper Articles,,
Q116167390,"Observing Privilege: Examining Race, Class, and Gender in Health and Human Service Organizations",,
Q116167391,"Review of Jason Osder, Let the Fire Burn (documentary film)",,
Q116167392,"Resistance and Theological Ethics by Ronald H. Stone and Robert L. Stivers, eds",,
Q116167393,The Influence of Black Church Culture: How Black Church Leaders Frame the HIV/AIDS Discourse,,
Q116167394,From manuscript catalogues to a handbook of Syriac literature: Modeling an infrastructure for Syriaca.org,10.46298/JDMDH.1395,
Q116167396,Anointing as Pastoral-Sacramental Ministry to the Sick,,
Q116167397,"Book Review of A Palestinian Theology of Liberation: The Bible, Justice, and the Palestine-Israel Conflict",,
Q116167398,"Multiculturalism, Women's Studies, and Anti-Judaism",,
Q116167399,Of Time & Immortality: How Genesis Created Them,,
Q116167400,Preaching the Lesson,,
Q116167401,"Theology, Economics, and the Future",,
Q116168127,"Parables, Prodigals, and Pedagogy",,
Q116168128,At the bedside: Perspectives on the good death. Interview and article by Victor Judge,,
Q116168129,The Road to Vanderbilt,,
Q116168131,"On Eliza Slavet’s ‘Freud’s Theory of Jewishness,’",,
Q116168132,Kein Imperium ist Endgültig,,
Q116168860,Introduction: Watch the Money & Developing a Common Interest Theology from the Underside,,
